x, y, z,mbe (breiman),num used patterns (mbe (breiman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman))
0.006822641074899, 0.001354237572837, 0.001462964583399, 0.000000016733406, 3.000000000000000, 0.000000036494719, 59810.000000000000000, 0.000000047688732, 7.000000000000000
0.006822641074899, 0.001354237572837, 4.763222306370388, 0.000000014004977, 2.000000000000000, 0.000000054440664, 59878.000000000000000, 0.000000086309371, 12.000000000000000
0.006822641074899, 0.001354237572837, 9.524981648157377, 0.000000022161986, 3.000000000000000, 0.000000051474794, 59926.000000000000000, 0.000000051437293, 8.000000000000000
0.006822641074899, 0.001354237572837, 14.286740989944366, 0.000000045550504, 6.000000000000000, 0.000000070577681, 59956.000000000000000, 0.000000058522514, 8.000000000000000
0.006822641074899, 0.001354237572837, 19.048500331731358, 0.000000045468809, 6.000000000000000, 0.000000094226440, 59980.000000000000000, 0.000000075367238, 11.000000000000000
0.006822641074899, 0.001354237572837, 23.810259673518349, 0.000000066903019, 8.000000000000000, 0.000000102927011, 59990.000000000000000, 0.000000090767287, 13.000000000000000
0.006822641074899, 0.001354237572837, 28.572019015305337, 0.000000016913469, 2.000000000000000, 0.000000078233428, 59995.000000000000000, 0.000000116476079, 17.000000000000000
0.006822641074899, 0.001354237572837, 33.333778357092321, 0.000000039264536, 5.000000000000000, 0.000000075993209, 59997.000000000000000, 0.000000118221457, 18.000000000000000
0.006822641074899, 0.001354237572837, 38.095537698879312, 0.000000066881907, 9.000000000000000, 0.000000099395767, 60000.000000000000000, 0.000000108590751, 16.000000000000000
0.006822641074899, 0.001354237572837, 42.857297040666303, 0.000000067673655, 9.000000000000000, 0.000000102809728, 60000.000000000000000, 0.000000083843738, 12.000000000000000
0.006822641074899, 0.001354237572837, 47.619056382453294, 0.000000077612012, 10.000000000000000, 0.000000104978806, 60000.000000000000000, 0.000000085488714, 12.000000000000000
0.006822641074899, 0.001354237572837, 52.380815724240279, 0.000000056599023, 7.000000000000000, 0.000000093119220, 60000.000000000000000, 0.000000078057071, 11.000000000000000
0.006822641074899, 0.001354237572837, 57.142575066027270, 0.000000014750146, 2.000000000000000, 0.000000076608381, 60000.000000000000000, 0.000000069034731, 11.000000000000000
0.006822641074899, 0.001354237572837, 61.904334407814261, 0.000000041948156, 5.000000000000000, 0.000000091087411, 60000.000000000000000, 0.000000064215412, 10.000000000000000
0.006822641074899, 0.001354237572837, 66.666093749601245, 0.000000035997628, 5.000000000000000, 0.000000080560820, 59997.000000000000000, 0.000000029642219, 5.000000000000000
0.006822641074899, 0.001354237572837, 71.427853091388243, 0.000000030275291, 4.000000000000000, 0.000000068869097, 59996.000000000000000, 0.000000029406995, 5.000000000000000
0.006822641074899, 0.001354237572837, 76.189612433175228, 0.000000024196583, 3.000000000000000, 0.000000054976705, 59991.000000000000000, 0.000000046461507, 7.000000000000000
0.006822641074899, 0.001354237572837, 80.951371774962212, 0.000000015865118, 2.000000000000000, 0.000000041962004, 59969.000000000000000, 0.000000043493677, 7.000000000000000
0.006822641074899, 0.001354237572837, 85.713131116749210, 0.000000019058036, 3.000000000000000, 0.000000065101748, 59946.000000000000000, 0.000000041610981, 7.000000000000000
0.006822641074899, 0.001354237572837, 90.474890458536194, 0.000000066237414, 9.000000000000000, 0.000000116888918, 59914.000000000000000, 0.000000103359779, 15.000000000000000
0.006822641074899, 0.001354237572837, 95.236649800323192, 0.000000091651142, 13.000000000000000, 0.000000128318244, 59862.000000000000000, 0.000000115895842, 17.000000000000000
0.006822641074899, 0.001354237572837, 99.998409142110177, 0.000000044469288, 7.000000000000000, 0.000000080988329, 59802.000000000000000, 0.000000062910674, 10.000000000000000
4.768397810696999, 0.001354237572837, 0.001462964583399, 0.000000043310676, 5.000000000000000, 0.000000095511195, 59876.000000000000000, 0.000000077911157, 11.000000000000000
4.768397810696999, 0.001354237572837, 4.763222306370388, 0.000000110027905, 12.000000000000000, 0.000000147092552, 59931.000000000000000, 0.000000147069940, 20.000000000000000
4.768397810696999, 0.001354237572837, 9.524981648157377, 0.000000041873559, 5.000000000000000, 0.000000124137544, 59959.000000000000000, 0.000000110283979, 16.000000000000000
4.768397810696999, 0.001354237572837, 14.286740989944366, 0.000000100781716, 12.000000000000000, 0.000000152292552, 59983.000000000000000, 0.000000086073931, 11.000000000000000
4.768397810696999, 0.001354237572837, 19.048500331731358, 0.000000101976332, 12.000000000000000, 0.000000172758081, 59992.000000000000000, 0.000000093178619, 12.000000000000000
4.768397810696999, 0.001354237572837, 23.810259673518349, 0.000000128334865, 15.000000000000000, 0.000000178375370, 59996.000000000000000, 0.000000141591984, 20.000000000000000
4.768397810696999, 0.001354237572837, 28.572019015305337, 0.000000085272589, 10.000000000000000, 0.000000155107243, 59999.000000000000000, 0.000000134627265, 18.000000000000000
4.768397810696999, 0.001354237572837, 33.333778357092321, 0.000000068085511, 8.000000000000000, 0.000000145635031, 60000.000000000000000, 0.000000138268948, 19.000000000000000
4.768397810696999, 0.001354237572837, 38.095537698879312, 0.000000129832364, 15.000000000000000, 0.000000171291754, 60000.000000000000000, 0.000000099750768, 14.000000000000000
4.768397810696999, 0.001354237572837, 42.857297040666303, 0.000000082106457, 10.000000000000000, 0.000000151474723, 60000.000000000000000, 0.000000074276512, 11.000000000000000
4.768397810696999, 0.001354237572837, 47.619056382453294, 0.000000083198279, 10.000000000000000, 0.000000142611086, 60000.000000000000000, 0.000000062190234, 8.000000000000000
