xis_x,xis_y,xis_z,local_bandwidth_mbe_breiman,eigen_value_1_sambe_breiman,eigen_value_2_sambe_breiman,eigen_value_3_sambe_breiman,eigen_vector_1_x_sambe_breiman,eigen_vector_2_x_sambe_breiman,eigen_vector_3_x_sambe_breiman,eigen_vector_1_y_sambe_breiman,eigen_vector_2_y_sambe_breiman,eigen_vector_3_y_sambe_breiman,eigen_vector_1_z_sambe_breiman,eigen_vector_2_z_sambe_breiman,eigen_vector_3_z_sambe_breiman,local_bandwidth_sambe_breiman,scaling_factor_sambe_breiman
71.518936637241950, 50.331851136373452, 43.868568929118567, 3.425261491343977, 10.459165580691749, 8.917399743952274, 2.461295514463664, 0.671193672070059, -0.738324114931495, -0.066155543106646, -0.738210930062659, -0.673861060523339, 0.030917532993203, 0.067406804620414, -0.028085092504503, 0.997330211248952, 3.425261491343977, 0.926027351155007
96.366276050102925, 31.210010798733624, 48.725740404254623, 1.467907986453865, 2.824370327789553, 1.587913024560456, 4.028709817650773, 0.994608115525558, 0.097935618141999, 0.034107348619368, -0.044195839568218, 0.102764135837378, 0.993723432424967, -0.093815906410154, 0.989872793385464, -0.106538390356246, 1.467907986453865, 0.472650012924143
77.815675094985053, 83.313308010400263, 49.788278150433761, 1.184038822069670, 2.541671721994601, 2.870626888149715, 1.299629195801554, 0.949114343648534, -0.313513759135439, 0.029851055481806, -0.314917427709355, -0.945700112473273, 0.080487955576980, -0.002996065008524, 0.085792890735798, 0.996308488116838, 1.184038822069670, 0.455134873346691
87.001214824681909, 19.089717320446464, 48.201102525491834, 1.558591328164718, 4.340507369617370, 3.419261670916556, 1.457275853073539, 0.959772834402775, 0.275771986233000, 0.052781795645555, 0.279219807615100, -0.957206823385628, -0.076101224033404, -0.029536509236016, -0.087777610317792, 0.995702106932113, 1.558591328164718, 0.504563203888447
79.915856421672359, 54.400476177771296, 49.458198767217766, 1.265655561001862, 1.305667224060910, 3.126700238121725, 2.836910822317765, -0.019841481921596, 0.996556794918629, -0.080503851439951, -0.110096383999916, 0.077852212042852, 0.990867205689127, -0.993722849604103, -0.028523456689988, -0.108172596313283, 1.265655561001862, 0.442810351546245
77.423368943421664, 62.879249891430135, 48.320966238615590, 1.534145137058111, 4.105224188161721, 3.561245893936737, 1.410841872689009, 0.847391513033501, -0.530599919325314, -0.019782549147240, -0.530549504798409, -0.844654870575139, -0.071241649137688, -0.021091386795451, -0.070865190507506, 0.997262893211905, 1.534145137058111, 0.496651750076297
45.615033221654855, 66.916877189518118, 50.434308800276035, 1.462779452200942, 1.595092967419409, 3.505477707527746, 3.197578252330305, 0.043202171856646, -0.991159025315913, 0.125448630449592, 0.042251940683450, -0.123640902757482, -0.991427103055891, -0.998172503055134, -0.048132252182133, -0.036536836816075, 1.462779452200942, 0.464142534793588
94.374807851462421, 11.327181145653098, 50.006106344719008, 1.401411189518933, 3.446997016180384, 3.023735507167333, 1.508446365978755, 0.813400106582093, -0.575745663098116, -0.083049371074988, -0.575274586491319, -0.817337648711972, 0.031911097367948, 0.086252053595736, -0.021819702603287, 0.996034378838814, 1.401411189518933, 0.458236153874817
98.837383805922613, 58.737375063852483, 49.735420201603411, 1.412290064215528, 5.027231289351907, 1.955099288274107, 1.637162789974464, -0.085067156297982, 0.802712676984273, 0.590267682605204, 0.996375083334798, 0.068222671674759, 0.050816930044353, -0.000521755641429, -0.592450863176265, 0.805606419098526, 1.412290064215528, 0.427739382933086
29.614019752214492, 23.626423601839043, 51.757258050025115, 1.407026457347152, 3.875908492236557, 2.730252691689163, 1.503655234910548, 0.414850775600078, 0.909823816514507, 0.010929633433502, 0.906054716946836, -0.414174236012577, 0.086744176298970, -0.083448690117954, 0.026083042889494, 0.996170663586929, 1.407026457347152, 0.432958420412682
