xis_x,xis_y,xis_z,local_bandwidth_mbe_breiman,eigen_value_1_sambe_breiman,eigen_value_2_sambe_breiman,eigen_value_3_sambe_breiman,eigen_vector_1_x_sambe_breiman,eigen_vector_2_x_sambe_breiman,eigen_vector_3_x_sambe_breiman,eigen_vector_1_y_sambe_breiman,eigen_vector_2_y_sambe_breiman,eigen_vector_3_y_sambe_breiman,eigen_vector_1_z_sambe_breiman,eigen_vector_2_z_sambe_breiman,eigen_vector_3_z_sambe_breiman,local_bandwidth_sambe_breiman,scaling_factor_sambe_breiman
27.052992509691862, 27.174646116199394, 25.215395378578172, 0.990480316777328, 3.513834686965116, 4.233700670699864, 3.974292865569961, 0.690871688854754, 0.664186241290591, 0.285574765025302, -0.055158280342929, -0.345424292740889, 0.936824221556033, -0.720870219698796, 0.662977145054589, 0.202008493600334, 0.990480316777328, 14.124958359244070
28.268092977201803, 23.890204441270203, 26.292633616408068, 1.004918861189968, 3.646861371097749, 4.015209922131545, 4.216860904113640, 0.508323716858515, 0.791714368940058, 0.338814635004144, 0.712045574852730, -0.607689411160419, 0.351716759475786, -0.484353278312214, -0.062465491091880, 0.872639653127716, 1.004918861189968, 17.504552833192633
23.488486247123323, 22.876577908327150, 23.432047601641028, 0.998907121566262, 3.553503776242153, 4.240710225281366, 4.024424119844712, -0.233195116189810, 0.872814299849982, -0.428736790773322, 0.717793275142815, -0.142946544919825, -0.681424316747822, 0.656043330844063, 0.466649207941973, 0.593165798729291, 0.998907121566262, 12.539519259965280
25.259726978980694, 25.192874438399461, 26.090244683552076, 0.999113030015764, 3.420947041032025, 4.393379668478389, 4.037593342042706, -0.304775325265835, -0.781690242407914, 0.544125321992425, -0.422144299408539, 0.622992603119958, 0.658539601644952, 0.853760031616600, 0.028992781551164, 0.519858852989874, 0.999113030015764, 25.131547019947703
22.984115265134101, 25.311443734626110, 26.827981746106254, 0.993190388930665, 3.414720267936616, 4.061887839444527, 4.297721402304379, 0.202958149827604, 0.978346365723886, -0.040575584942430, 0.704381469518896, -0.174657862380379, -0.687998093389158, 0.680187279223124, -0.111054129970845, 0.724577287388628, 0.993190388930665, 17.711117921682167
22.810899776277829, 27.885323405002509, 24.255267781848644, 0.988139051074174, 4.684282815001311, 3.203556784322566, 3.912032445903549, 0.942030891446110, 0.297779075345832, 0.154613782850785, -0.057543046118632, -0.310598971753544, 0.948797700560573, -0.330554983935558, 0.902693691698255, 0.275458711177447, 0.988139051074174, 9.729504511680931
30.940148961761508, 26.377005119817454, 25.473939748458893, 1.009425687508849, 4.705048052743242, 4.012607623428354, 3.314790561442492, 0.810193005329126, 0.586145921989933, -0.004500250029754, 0.079833822761194, -0.102736888360552, 0.991499718866993, -0.580701175183151, 0.803665409175089, 0.130030977987340, 1.009425687508849, 14.674542486502151
21.552251111248996, 25.026137439144890, 24.318820026058688, 1.002151495382664, 3.745052016419940, 4.134457782876110, 3.955009349603358, 0.499005417516406, 0.666974845725211, 0.553297522549224, 0.342390824685650, 0.434783606250420, -0.832905600237482, 0.796091776405433, -0.605068401840413, 0.011406692506160, 1.002151495382664, 23.134716623706101
24.914897930692796, 28.378454885817760, 25.566964085660203, 1.003936575518014, 3.400473006724643, 4.416027942608059, 4.099883154806087, -0.369855800846774, 0.763518388042536, 0.529382997177770, 0.613735465104406, 0.628551122212860, -0.477757538546523, 0.697520942662705, -0.148199722961556, 0.701071591680229, 1.003936575518014, 8.208121268279783
26.950466613439634, 24.415388346898897, 24.024421621469305, 1.009158496609666, 3.417169729433349, 4.268665820732569, 4.286898785178669, 0.038147704407454, -0.703308616121039, -0.709860368761597, 0.374636758282982, -0.648497468994620, 0.662644951728141, 0.926386556460995, 0.291218171132024, -0.238746570259887, 1.009158496609666, 23.168272122586249
21.539750761078043, 25.428183686195460, 27.297419555562701, 0.984490547918996, 3.395831657293887, 4.038782879950121, 4.233131764723615, 0.409212379986988, 0.765322833810112, 0.496816050580337, 0.444994302334048, 0.307954574977544, -0.840918575511704, 0.796570962912671, -0.565194603476766, 0.214545475937205, 0.984490547918996, 11.753037759042208
24.202132809268665, 26.611602886735323, 24.800069535702423, 1.007897350269067, 4.592574448463630, 4.227700534336534, 3.208575641207522, 0.941101482479531, -0.334184599435064, -0.051465067524042, -0.143375555731894, -0.256561366930158, -0.955834564669797, -0.306221243047244, -0.906916158472962, 0.289364185425989, 1.007897350269067, 21.962658991576596
24.691867989521764, 23.923940454617636, 24.839541185879387, 0.996154389037642, 4.463352373711770, 3.890501808931724, 3.463673569482212, 0.266212893037911, -0.963869279549309, 0.009311687359552, -0.963714337434615, -0.266341999376884, -0.017793684016648, -0.019630878822570, 0.004236898514235, 0.999798318306064, 0.996154389037642, 25.104386969934001
21.560811944856589, 24.340666879188422, 23.184530834974982, 1.006295477480432, 4.268220011945934, 3.936429983200812, 3.690209542944473, 0.715709762157713, 0.546675206656412, 0.434632896568264, 0.348063929175757, 0.260332292311945, -0.900599022199303, 0.605484134853163, -0.795847545706322, 0.003955557399246, 1.006295477480432, 15.782211639386849
