# xi_x xi_y xi_z eigen_value_1 eigen_value_2 eigen_value_3 eigen_vector_1_x eigen_vector_2_x eigen_vector_3_x eigen_vector_1_y eigen_vector_2_y eigen_vector_3_y eigen_vector_1_z eigen_vector_2_z eigen_vector_3_z scaling_factor local_bandwidth
26.494746752403547 10.565907751154285 11.384144531132039 16.430074114367493 5.401080750096291 7.178580069387713 -0.364669134365824 0.767506847647875 0.527209314461061 0.909529799684906 0.414877480777439 0.025143974007710 0.199429099998008 -0.488681813409694 0.849363361180948 7.093929258213622 0.727834819650195
27.169101554140337 12.641125838188323 8.617920368071555 16.606306037286050 4.501969181687579 8.599087126575563 0.572924706175224 0.716603917563546 -0.397789022456140 0.555073189277498 -0.696340116241360 -0.454977139050169 0.603034854381850 -0.039865622352454 0.796718078466349 8.499049018246707 0.730055509173664
25.343627925518280 9.785948583262465 9.854026499900971 15.504893725295123 5.137778951965949 7.927767332287317 -0.313632295334814 -0.931195821475365 -0.185766319309600 0.111198172603576 0.158272414077722 -0.981114065413210 -0.943011001914952 0.328365931559336 -0.053907933168768 9.727621138257392 0.725735358451057
24.580673970131322 10.203708371908368 12.056653316946923 16.571912362541362 5.586281577131086 6.722357830111948 0.265234783662660 -0.738781750636397 0.619557934709938 0.963844739058133 0.220198999836596 -0.150052389054362 0.025570070891200 -0.636956768860795 -0.770475337747442 7.204559114593775 0.722191335090134
25.076269872380447 10.172074458526128 10.627717403587347 5.006833820979286 8.962473166956032 13.816386584195264 0.943624366417583 -0.330922379745237 0.007964526775860 -0.199006252575378 -0.586364300673674 -0.785221891143757 -0.264517611018471 -0.739369518900544 0.619163264399511 9.019155260137431 0.721287526522496
24.471886759188408 12.112946888517310 9.709862400949488 5.401559900196836 11.205825418508788 10.445891369611362 -0.078123412867834 0.995251356409399 0.058064360214619 0.856557615122402 0.037207681738324 0.514708306126376 -0.510103699592255 -0.089946239415057 0.855396919375668 6.255165693003139 0.726021417403831
24.442744589615678 8.792126221914426 6.389527177847055 12.999730975397428 5.056674198606284 9.784300848822522 0.985327471310307 0.143127476300359 -0.092974726722519 0.170429544023459 -0.795935650656751 0.580896041075828 -0.009140284743531 0.588218467528438 0.808650412510439 9.571695884262269 0.730168275609175
24.924356282291011 11.222497396233360 8.950420162622304 18.288221054597809 4.683677995586343 7.370131866236350 0.682493874677851 0.707948512902620 -0.181689334046285 0.730869224624388 -0.659117703840715 0.177183602459961 -0.005682211203322 0.253717866069208 0.967261576262145 10.729007973473943 0.725645485954225
27.209917772502319 7.943216338332531 10.064712315761788 13.838988104329653 7.283372713042524 6.392656636831196 0.135877406070850 -0.791198978096383 0.596273014296887 0.637411200543436 -0.390934563852578 -0.663985789160558 -0.758448608635570 -0.470291764593675 -0.451199916017429 6.708476862256272 0.730610648203551
23.735282060636255 12.167677153069308 12.077987100384831 11.781458855977984 7.868995903286153 6.741357511161205 -0.654544812242226 -0.555175944393510 0.513177122963956 0.529905215569380 -0.821039895669848 -0.212353366422133 -0.539232372247028 -0.132940439615710 -0.831598032847376 6.186162754772590 0.723216786132874
24.219128750875377 10.534802564002575 8.744481355219957 16.096904077006617 5.247031053540283 7.469173303397890 0.546450601857170 0.808094689446894 -0.219942521167835 0.797915681450104 -0.582130198385886 -0.156380936892015 0.254405788114091 0.090041129573858 0.962896822073431 12.488910369417187 0.725475510543610
21.198730770336994 9.507977919908582 10.221110832569900 14.747125525187320 6.218958877706303 6.833560940880775 -0.580964457906387 0.795658812613031 0.171485721157062 0.747264679605770 0.437899943176395 0.499839112495006 -0.322607807195087 -0.418533981508468 0.848972030787497 7.417492786243947 0.723886747307944
25.739893766346370 11.700421889275026 9.452237161750867 15.431993286041282 4.514321265705581 9.088934932493810 -0.527784457844682 -0.811123335755539 -0.252036704173027 -0.709294320668274 0.584131514540347 -0.394578180324928 -0.467274151569854 0.029484028110255 0.883620710124580 8.475572832759788 0.726366392620398
23.572479350193671 8.517122175935596 7.991791374428427 16.046372838309079 9.065362651850753 4.379154403894582 0.948555908600356 -0.316601342228978 -0.002297467771903 -0.149405153697427 -0.441205184234380 -0.884881961310861 -0.279141161973654 -0.839703266340864 0.465809656607162 9.676134539977301 0.727831231936011
21.586969555345181 12.758813021080531 9.279242972473774 15.028543761673944 8.951157138789601 4.682900623630784 0.716470831875717 0.689887017814868 0.103563747140716 0.606634708834923 -0.542821175185617 -0.580809350653787 0.344476235911982 -0.478958322216676 0.807424949126109 7.475821159008893 0.725131751801052
23.380469381334340 8.228279810939309 11.099537405831772 12.127613720151260 8.737782109448510 5.890782693514733 0.626518084104108 0.767929124053610 0.133266465101964 0.221352539305123 -0.011367664995643 -0.975127596540945 0.747313952521757 -0.640433943996414 0.177105109309433 7.800191048359941 0.722930316281326
21.717603775698798 9.699139810458353 8.733619044508307 16.916795310267499 9.207103973780997 4.018273052089538 0.795313769957396 -0.605838956596354 0.020860632454364 -0.573123485117997 -0.762687088806658 -0.299729670492973 -0.197498045869716 -0.226423415833843 0.953796078121408 9.484211153835735 0.723558156331096
24.547162759788595 9.277612446720244 8.330333953039915 18.008809349567336 4.115715958273507 8.543988073381506 0.213126428634684 -0.705067668386930 0.676355460104258 0.526080524028106 0.666152718702564 0.528658526464385 0.823296063184889 -0.243146331168290 -0.512897118322634 11.710587160295731 0.726401820717343
23.960144310465580 10.605752740500753 10.094069558025664 15.587730971574679 4.293111728671716 9.245926407835434 -0.489928758490978 -0.860950685793143 -0.136871210397969 -0.659409811268989 0.468687626716937 -0.587801505071772 -0.570217951669082 0.197726642602258 0.797342876308276 11.264624642543760 0.720800517231263
24.427759860020327 9.102933092203484 9.487006523429960 13.408809312994023 5.233943760907835 9.004710114937904 0.278372202790429 0.844767095511026 -0.457031148889733 -0.288529208737526 -0.380311705027634 -0.878700121044871 0.916111244565256 -0.376472524045034 -0.137871774559767 10.079787746646424 0.725899084702158
23.048997314595766 9.491515042555243 8.850037499739475 18.865130978242611 8.629011442368654 3.889357757074509 0.998994787550903 -0.037471685408022 -0.024602586018715 -0.044118867846673 -0.724769664069931 -0.687577238965840 -0.007933469988209 -0.687971516006762 0.725694324917389 11.296095037714245 0.726350381097763
21.558667731293824 10.250918456694796 9.431795950911317 13.527992944019999 8.074841377289919 5.718931277046106 0.661673284747181 -0.749791249471138 -0.001243570820806 -0.747358334557531 -0.659658009249121 0.079415556416109 0.060365420724693 0.051617759056330 0.996840821260212 8.006245065949386 0.723114932188068
21.694551388362420 10.654472942190161 8.716886347970293 16.914341812895501 9.205768637803404 4.017690268991885 0.795313769957396 -0.605838956596354 0.020860632454364 -0.573123485117997 -0.762687088806658 -0.299729670492973 -0.197498045869716 -0.226423415833843 0.953796078121408 9.482835628110287 0.723453216358572
24.073461883237737 11.031089761229698 10.182409381707489 16.933536018328038 4.982633237549418 7.337021849144390 0.089846056279318 0.969805262537233 -0.226727675695188 0.534167832950958 -0.239058630742532 -0.810873416328334 0.840590514109891 0.048256852597268 0.539517250665699 9.964983277350123 0.720922717077989
25.611355901058324 8.253692577687382 10.568997005660739 10.688155653838484 7.405600864294029 7.902559579473039 0.853653978324035 -0.509482058598528 -0.108180022452177 -0.190977981872266 -0.499421668638721 0.845047576964819 0.484564026452175 0.700718223582290 0.523633149645947 7.230812429471180 0.723419477939045
23.031532281742255 8.768506861551156 9.181382953515044 4.311018377265549 12.767247598901291 11.317616597424944 0.264645714400712 0.846846114846087 -0.461318007040073 0.863371696605956 -0.421171554555118 -0.277855781176814 0.429595110946446 0.324755568703160 0.842604213879326 9.260448832347160 0.722421438122993
23.559398183673789 10.079429788716633 8.352229292967325 16.575501592028314 4.220237002542900 9.040308179189941 0.977668747058546 0.158548040119103 -0.137935999649706 0.199342348455488 -0.491860835906663 0.847546781135678 -0.066531564968990 0.856116485693150 0.512482305828393 11.147145789261424 0.726064996333462
25.273961035195523 10.658546137754561 7.827423343756712 21.139986429127248 3.872035825018966 7.747079948520066 0.231960604787603 -0.724882255783290 0.648644735642784 0.738644970976045 0.565152693598886 0.367431680411095 0.632928024879897 -0.393888497126345 -0.666523793388639 11.448164975655319 0.726731442800889
26.104706436697249 12.681192185498803 11.667046056582318 5.023187476814464 9.177590599720190 13.900559313121004 0.644722491081232 -0.718701778146924 -0.260385605559254 -0.749751102449142 -0.660940120898777 -0.032116054592789 0.149017428075733 -0.215930337550702 0.964970411699205 7.528752895245500 0.729278419323236
23.745547856986420 8.485727120713245 11.491219933093745 14.886001049723735 7.405963126460950 5.658120421747466 0.883504882612149 0.370447975940322 0.286683483169526 0.247316775588978 0.150856830065860 -0.957118921208202 0.397810928598956 -0.916520874800023 -0.041664747005555 7.639223635387681 0.722754004909992
31.725042547491825 73.865710736853316 40.658623310344517 15.664596427868467 4.970989078238545 8.796525929594241 -0.611809389288711 0.772975991724125 -0.167920777142913 -0.029193368421143 0.190078005375649 0.981334855751411 -0.790466329718352 -0.605292051897694 0.093725735478992 2.164586079633713 0.745654511872327
36.088403807120812 71.126929496619297 42.234380545047792 4.799738184723078 9.975864577113001 14.154560341455284 0.808912257796883 -0.473177902220100 0.348946460128963 0.141912981628980 -0.418824129657180 -0.896909724588868 -0.570545059422235 -0.775041302942941 0.271641885395804 1.618354514770328 0.743021545018105
