x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
5.084868200281556483e+01, 5.207128142389100134e+01, 4.513739719791398386e+01, 1.203405537459200519e-04, 9.275265561400000149e-05, 3.000000000000000000e+00, 4.724370796700000114e-05, 1.000000000000000000e+00, 6.437137770000000341e-05, nan, 7.045143567900000485e-05, 5.000000000000000000e+00, 8.398533439700000224e-05, 5.000000000000000000e+00, 4.550894764700000035e-05, 2.838127791399999808e-05, 2.230121993499999664e-05, 8.767321216999999253e-06, -1.712766973300000226e-05, -2.320772771200000370e-05, -3.674162643000000110e-05, -6.080057979000001440e-06, -1.961395669699999883e-05, -1.353389871799999739e-05
3.915073092527190113e+01, 4.809440667783960777e+01, 5.085635857220928102e+01, 2.576021047265882323e-05, 1.739519023399999900e-05, 1.000000000000000000e+00, 1.628130437100000101e-05, 1.000000000000000000e+00, 3.164144316900000274e-05, nan, 8.763412196999999910e-06, 1.000000000000000000e+00, 1.052484481400000058e-05, 2.000000000000000000e+00, 1.113885862999997994e-06, -1.424625293500000374e-05, 8.631778036999999092e-06, 6.870345419999998422e-06, -1.536013879800000173e-05, 7.517892174000001098e-06, 5.756459557000000429e-06, 2.287803097200000283e-05, 2.111659835500000047e-05, -1.761432617000000669e-06
5.673857958122958678e+01, 5.658570565868872393e+01, 4.787852364978979836e+01, 4.131601151957414226e-05, 1.793675344299999888e-05, 1.000000000000000000e+00, 1.704751884000000041e-05, 1.000000000000000000e+00, 3.262653394900000032e-05, nan, 5.932094054699999880e-05, 6.000000000000000000e+00, 4.699508817100000129e-05, 5.000000000000000000e+00, 8.892346029999984621e-07, -1.468978050600000144e-05, -4.138418710399999992e-05, -2.905833472800000241e-05, -1.557901510899999990e-05, -4.227342170700000177e-05, -2.994756933100000087e-05, -2.669440659799999848e-05, -1.436855422200000097e-05, 1.232585237599999751e-05
4.834421964314030618e+01, 4.425683888293826840e+01, 4.222224143745121694e+01, 3.936527185702713781e-05, 1.846725870499999980e-05, 1.000000000000000000e+00, 1.780939109899999927e-05, 1.000000000000000000e+00, 3.359151058100000287e-05, nan, 5.390557991099999817e-05, 7.000000000000000000e+00, 6.493928291700000412e-05, 8.000000000000000000e+00, 6.578676060000005280e-07, -1.512425187600000307e-05, -3.543832120599999837e-05, -4.647202421200000432e-05, -1.578211948200000360e-05, -3.609618881199999890e-05, -4.712989181800000485e-05, -2.031406932999999529e-05, -3.134777233600000124e-05, -1.103370300600000595e-05
4.065437327396040956e+01, 6.068483688594507441e+01, 4.720852003572896649e+01, 6.402864426339280374e-06, 1.091646573999999939e-05, 1.000000000000000000e+00, 8.094098881999999264e-06, 1.000000000000000000e+00, 1.985679522199999917e-05, nan, 1.999871079799999836e-05, 3.000000000000000000e+00, 2.207838747099999852e-05, 4.000000000000000000e+00, 2.822366858000000130e-06, -8.940329481999999774e-06, -9.082245057999998962e-06, -1.116192173099999912e-05, -1.176269633999999990e-05, -1.190461191599999909e-05, -1.398428858899999925e-05, -1.419155759999991882e-07, -2.221592248999999347e-06, -2.079676673000000159e-06
4.760056823144231686e+01, 4.313815721362848876e+01, 5.425849006131855390e+01, 5.969300787198602123e-05, 4.381619698300000216e-05, 2.000000000000000000e+00, 4.751719157699999739e-05, 2.000000000000000000e+00, 3.752945352999999934e-05, nan, 5.091647399800000107e-05, 3.000000000000000000e+00, 3.596848076500000003e-05, 2.000000000000000000e+00, -3.700994593999995226e-06, 6.286743453000002816e-06, -7.100277014999998909e-06, 7.847716218000002134e-06, 9.987738046999998043e-06, -3.399282421000003683e-06, 1.154871081199999736e-05, -1.338702046800000173e-05, 1.560972764999999317e-06, 1.494799323300000104e-05
4.116031743383476282e+01, 4.883477349636839193e+01, 4.509532764942643723e+01, 3.489321063367837922e-05, 5.474943586399999676e-05, 2.000000000000000000e+00, 6.788564973400000547e-05, 2.000000000000000000e+00, 6.021670892000000167e-05, nan, 6.535373397099999450e-05, 7.000000000000000000e+00, 6.040974528699999911e-05, 6.000000000000000000e+00, -1.313621387000000871e-05, -5.467273056000004905e-06, -1.060429810699999774e-05, -5.660309423000002354e-06, 7.668940814000003807e-06, 2.531915763000010971e-06, 7.475904447000006358e-06, -5.137025050999992836e-06, -1.930363669999974490e-07, 4.943988683999995387e-06
5.211915225632611737e+01, 4.720220503663998812e+01, 4.353341120639561979e+01, 7.887443676345009082e-05, 3.835732372000000338e-05, 1.000000000000000000e+00, 5.331112756000000279e-05, 1.000000000000000000e+00, 6.977107248099999554e-05, nan, 9.148322234099999983e-05, 4.000000000000000000e+00, 1.168804678839999959e-04, 5.000000000000000000e+00, -1.495380383999999940e-05, -3.141374876099999215e-05, -5.312589862099999645e-05, -7.852314416399998570e-05, -1.645994492099999275e-05, -3.817209478099999704e-05, -6.356934032399999307e-05, -2.171214986000000429e-05, -4.710939540300000032e-05, -2.539724554299999603e-05
4.984563957818157576e+01, 5.234607027587892247e+01, 5.036432983161848398e+01, 1.763107654348903815e-04, 7.794236599799999395e-05, 2.000000000000000000e+00, 1.106020356109999980e-04, 2.000000000000000000e+00, 6.327630974400000243e-05, nan, 1.488390063540000110e-04, 2.600000000000000000e+01, 1.523682624180000111e-04, 2.100000000000000000e+01, -3.265966961300000406e-05, 1.466605625399999152e-05, -7.089664035600001704e-05, -7.442589642000001714e-05, 4.732572586699999558e-05, -3.823697074300001298e-05, -4.176622680700001308e-05, -8.556269661000000856e-05, -8.909195267400000866e-05, -3.529256064000000108e-06
5.165670681403474163e+01, 4.652567480567031311e+01, 4.801318480853118587e+01, 1.418210489273175566e-04, 2.356463490299999975e-05, 1.000000000000000000e+00, 2.567062807899999938e-05, 1.000000000000000000e+00, 4.286351836699999905e-05, nan, 7.729497168799999581e-05, 5.000000000000000000e+00, 8.996316940200000181e-05, 5.000000000000000000e+00, -2.105993175999999636e-06, -1.929888346399999930e-05, -5.373033678499999606e-05, -6.639853449900000207e-05, -1.719289028799999967e-05, -5.162434360899999643e-05, -6.429254132300000243e-05, -3.443145332099999676e-05, -4.709965103500000276e-05, -1.266819771400000600e-05
4.631678243723087007e+01, 4.803064622801946371e+01, 4.554621438772794306e+01, 1.042939311642993662e-04, 1.974308232939999894e-04, 5.000000000000000000e+00, 2.671214631350000155e-04, 4.000000000000000000e+00, 9.758572546899999976e-05, nan, 1.680971764369999929e-04, 6.000000000000000000e+00, 2.485306981799999867e-04, 6.000000000000000000e+00, -6.969063984100002610e-05, 9.984509782499998961e-05, 2.933364685699999647e-05, -5.109987488599999732e-05, 1.695357376660000157e-04, 9.902428669800002257e-05, 1.859076495500002878e-05, -7.051145096799999313e-05, -1.509449727109999869e-04, -8.043352174299999379e-05
4.054476078074220169e+01, 5.097180300403501008e+01, 4.779935518063190614e+01, 4.003838275496139778e-05, 9.381410504999999629e-05, 4.000000000000000000e+00, 7.975338243800000372e-05, 3.000000000000000000e+00, 6.201405740400000319e-05, nan, 4.887147981600000173e-05, 3.000000000000000000e+00, 4.255936027000000040e-05, 2.000000000000000000e+00, 1.406072261199999257e-05, 3.180004764599999310e-05, 4.494262523399999455e-05, 5.125474477999999588e-05, 1.773932503400000053e-05, 3.088190262200000199e-05, 3.719402216800000332e-05, 1.314257758800000146e-05, 1.945469713400000279e-05, 6.312119546000001329e-06
4.107103592159063510e+01, 5.253476280564586176e+01, 4.503052219439756243e+01, 3.095650228359394872e-05, 1.284494795989999890e-04, 5.000000000000000000e+00, 1.116014854019999980e-04, 3.000000000000000000e+00, 7.857359486900000094e-05, nan, 1.078104204620000011e-04, 1.000000000000000000e+01, 1.074856770540000007e-04, 8.000000000000000000e+00, 1.684799419699999101e-05, 4.987588472999998808e-05, 2.063905913699998792e-05, 2.096380254499998830e-05, 3.302789053299999707e-05, 3.791064939999996917e-06, 4.115808347999997297e-06, -2.923682559300000016e-05, -2.891208218499999978e-05, 3.247434080000003798e-07
5.028451665036079277e+01, 5.399339347368759690e+01, 5.070646849754509589e+01, 1.471865098703036348e-04, 1.001668103650000006e-04, 3.000000000000000000e+00, 1.172978936100000009e-04, 2.000000000000000000e+00, 8.862559821599999674e-05, nan, 1.360233893469999888e-04, 1.600000000000000000e+01, 1.762043156909999888e-04, 1.600000000000000000e+01, -1.713108324500000029e-05, 1.154121214900000387e-05, -3.585657898199998822e-05, -7.603750532599998821e-05, 2.867229539400000416e-05, -1.872549573699998793e-05, -5.890642208099998792e-05, -4.739779113099999209e-05, -8.757871747499999208e-05, -4.018092634399999998e-05
5.624075456961193709e+01, 4.323658043602482337e+01, 5.220371592696592700e+01, 4.393640628290610897e-05, 2.429372792999999863e-05, 1.000000000000000000e+00, 2.687117557699999845e-05, 1.000000000000000000e+00, 4.418972149000000043e-05, nan, 3.246741333700000232e-05, 3.000000000000000000e+00, 3.567770576099999982e-05, 3.000000000000000000e+00, -2.577447646999999817e-06, -1.989599356000000180e-05, -8.173685407000003692e-06, -1.138397783100000119e-05, -1.731854591300000198e-05, -5.596237760000003875e-06, -8.806530184000001374e-06, 1.172230815299999811e-05, 8.512015729000000611e-06, -3.210292423999997499e-06
4.624914065584826517e+01, 4.523044758381892194e+01, 4.682950981204226082e+01, 8.896367097327876412e-05, 6.680232173099999752e-05, 2.000000000000000000e+00, 4.385699931500000056e-05, 1.000000000000000000e+00, 6.125705248900000335e-05, nan, 6.556815118700000530e-05, 3.000000000000000000e+00, 4.914285229600000234e-05, 2.000000000000000000e+00, 2.294532241599999697e-05, 5.545269241999994177e-06, 1.234170543999992225e-06, 1.765946943499999518e-05, -1.740005317400000279e-05, -2.171115187200000474e-05, -5.285852981000001781e-06, -4.311098698000001951e-06, 1.211420019300000101e-05, 1.642529889100000296e-05
4.829355650305984682e+01, 5.030763024889228774e+01, 4.361821149329402658e+01, 9.370998643924060081e-05, 6.496139091700000028e-05, 2.000000000000000000e+00, 8.848736189700000612e-05, 2.000000000000000000e+00, 7.727692603899999541e-05, nan, 1.199350394750000064e-04, 9.000000000000000000e+00, 1.363605477770000042e-04, 7.000000000000000000e+00, -2.352597098000000584e-05, -1.231553512199999513e-05, -5.497364855800000608e-05, -7.139915686000000391e-05, 1.121043585800001071e-05, -3.144767757800000024e-05, -4.787318587999999807e-05, -4.265811343600001094e-05, -5.908362173800000877e-05, -1.642550830199999783e-05
5.493402987302941654e+01, 5.255053822423262488e+01, 4.158564679201074910e+01, 3.600112690558309115e-05, 4.184425058100000206e-05, 2.000000000000000000e+00, 4.480859098700000118e-05, 2.000000000000000000e+00, 3.671956278200000319e-05, nan, 6.810434510299999335e-05, 7.000000000000000000e+00, 6.426719300900000399e-05, 6.000000000000000000e+00, -2.964340405999999124e-06, 5.124687798999998870e-06, -2.626009452199999129e-05, -2.242294242800000194e-05, 8.089028204999997994e-06, -2.329575411599999217e-05, -1.945860202200000281e-05, -3.138478232099999016e-05, -2.754763022700000081e-05, 3.837152093999989357e-06
5.815149297798399886e+01, 6.038421268241832962e+01, 5.645644161450407239e+01, 5.782216950281382821e-06, 1.801632547999999903e-05, 2.000000000000000000e+00, 1.386997725000000046e-05, 2.000000000000000000e+00, 1.985679522199999917e-05, nan, 3.370418223700000064e-05, 5.000000000000000000e+00, 1.949212112299999891e-05, 4.000000000000000000e+00, 4.146348229999998570e-06, -1.840469742000000138e-06, -1.568785675700000161e-05, -1.475795642999999885e-06, -5.986817971999998709e-06, -1.983420498700000018e-05, -5.622143872999998455e-06, -1.384738701500000147e-05, 3.646740990000002535e-07, 1.421206111400000172e-05
4.901451108770162080e+01, 4.413524635690884423e+01, 5.577546996640461430e+01, 6.195931563895462396e-05, 4.508367587199999720e-05, 2.000000000000000000e+00, 5.460320521500000091e-05, 3.000000000000000000e+00, 4.871150255999999852e-05, nan, 5.087324925800000168e-05, 3.000000000000000000e+00, 5.368738234799999771e-05, 3.000000000000000000e+00, -9.519529343000003715e-06, -3.627826688000001327e-06, -5.789573386000004482e-06, -8.603706476000000511e-06, 5.891702655000002388e-06, 3.729955956999999234e-06, 9.158228670000032046e-07, -2.161746698000003154e-06, -4.975879787999999183e-06, -2.814133089999996029e-06
4.779170891476725558e+01, 5.669560740359445816e+01, 5.114076903656590645e+01, 8.306622278012641225e-05, 4.702832358399999915e-05, 2.000000000000000000e+00, 4.262645329600000090e-05, 1.000000000000000000e+00, 6.010578671699999802e-05, nan, 6.811667496599999874e-05, 9.000000000000000000e+00, 7.975978136799999926e-05, 9.000000000000000000e+00, 4.401870287999998254e-06, -1.307746313299999887e-05, -2.108835138199999958e-05, -3.273145778400000011e-05, -1.747933342099999713e-05, -2.549022166999999784e-05, -3.713332807199999836e-05, -8.010888249000000711e-06, -1.965399465100000124e-05, -1.164310640200000053e-05
5.534927230822240318e+01, 5.195189914469265346e+01, 5.387006062746621637e+01, 8.818216158270338436e-05, 1.607603056470000046e-04, 4.000000000000000000e+00, 1.891162025799999992e-04, 3.000000000000000000e+00, 8.333826893799999686e-05, nan, 1.493210904190000077e-04, 8.000000000000000000e+00, 2.174802985119999883e-04, 9.000000000000000000e+00, -2.835589693299999455e-05, 7.742203670900000775e-05, 1.143921522799999689e-05, -5.671999286499998364e-05, 1.057779336420000023e-04, 3.979511216099999144e-05, -2.836409593199998910e-05, -6.598282148100001086e-05, -1.341420295740000049e-04, -6.815920809299998054e-05
5.005751098203064942e+01, 5.978161554295118663e+01, 5.069512615993959770e+01, 3.939931067150648518e-05, 9.453411953199999343e-05, 4.000000000000000000e+00, 9.368616140399999861e-05, 3.000000000000000000e+00, 6.339938753200000077e-05, nan, 1.202874208329999942e-04, 1.100000000000000000e+01, 9.671606489200000405e-05, 8.000000000000000000e+00, 8.479581279999948281e-07, 3.113473199999999266e-05, -2.575330130100000078e-05, -2.181945360000010618e-06, 3.028677387199999783e-05, -2.660125942899999561e-05, -3.029903488000005446e-06, -5.688803330099999344e-05, -3.331667736000000328e-05, 2.357135594099999017e-05
5.220178642235805455e+01, 6.031444115959288155e+01, 4.261801960130297573e+01, 1.270198280798669057e-05, 1.765849241800000066e-05, 1.000000000000000000e+00, 1.665236249900000045e-05, 1.000000000000000000e+00, 3.212038366999999685e-05, nan, 1.925252310000000026e-05, 2.000000000000000000e+00, 1.951216461799999948e-05, 2.000000000000000000e+00, 1.006129919000000206e-06, -1.446189125199999619e-05, -1.594030681999999603e-06, -1.853672199999998823e-06, -1.546802117099999640e-05, -2.600160600999999809e-06, -2.859802118999999030e-06, 1.286786056999999659e-05, 1.260821905199999737e-05, -2.596415179999992209e-07
4.304126707357446691e+01, 5.530960444229395279e+01, 4.357453848281703301e+01, 2.757772377408420131e-05, 5.756526832999999934e-05, 2.000000000000000000e+00, 7.121469214900000635e-05, 2.000000000000000000e+00, 5.051095625599999857e-05, nan, 3.482875945800000027e-05, 3.000000000000000000e+00, 4.431742139499999920e-05, 3.000000000000000000e+00, -1.364942381900000702e-05, 7.054312074000000763e-06, 2.273650887199999906e-05, 1.324784693500000014e-05, 2.070373589300000778e-05, 3.638593269100000608e-05, 2.689727075400000716e-05, 1.568219679799999830e-05, 6.193534860999999375e-06, -9.488661936999998926e-06
6.064565166625053649e+01, 4.773451554025591292e+01, 4.590602139058126596e+01, 2.078811751238329942e-05, 1.091646573999999939e-05, 1.000000000000000000e+00, 8.094098881999999264e-06, 1.000000000000000000e+00, 1.985679522199999917e-05, nan, 2.756748976599999857e-05, 3.000000000000000000e+00, 1.439822283999999948e-05, 2.000000000000000000e+00, 2.822366858000000130e-06, -8.940329481999999774e-06, -1.665102402600000087e-05, -3.481757100000000085e-06, -1.176269633999999990e-05, -1.947339088400000100e-05, -6.304123958000000215e-06, -7.710694543999999404e-06, 5.458572381999999689e-06, 1.316926692599999909e-05
6.053238724678003280e+01, 5.810911347988690068e+01, 6.022904170096530407e+01, 2.277216591043403372e-06, 1.801632547999999903e-05, 2.000000000000000000e+00, 1.386997725000000046e-05, 2.000000000000000000e+00, 1.985679522199999917e-05, nan, 1.545503762100000110e-05, 2.000000000000000000e+00, 1.171579432399999987e-05, 2.000000000000000000e+00, 4.146348229999998570e-06, -1.840469742000000138e-06, 2.561287858999997932e-06, 6.300531155999999162e-06, -5.986817971999998709e-06, -1.585060371000000638e-06, 2.154182926000000592e-06, 4.401757600999998071e-06, 8.141000897999999301e-06, 3.739243297000001230e-06
5.496261097444488541e+01, 4.528287265192699351e+01, 6.046185661112387777e+01, 1.477149713832399131e-05, 1.091646573999999939e-05, 1.000000000000000000e+00, 8.094098881999999264e-06, 1.000000000000000000e+00, 1.985679522199999917e-05, nan, 1.650812717400000092e-05, 2.000000000000000000e+00, 1.403812371400000058e-05, 2.000000000000000000e+00, 2.822366858000000130e-06, -8.940329481999999774e-06, -5.591661434000001527e-06, -3.121657974000001189e-06, -1.176269633999999990e-05, -8.414028292000001657e-06, -5.944024832000001319e-06, 3.348668047999998247e-06, 5.818671507999998585e-06, 2.470003460000000337e-06
4.853208508242504138e+01, 5.439523469391979660e+01, 5.518831270390838739e+01, 8.674805656462396004e-05, 6.154385066100000429e-05, 3.000000000000000000e+00, 7.100100997499999948e-05, 3.000000000000000000e+00, 3.910866631500000036e-05, nan, 5.325055191300000261e-05, 8.000000000000000000e+00, 6.012162935600000237e-05, 8.000000000000000000e+00, -9.457159313999995197e-06, 2.243518434600000393e-05, 8.293298748000001673e-06, 1.422221305000001914e-06, 3.189234365999999912e-05, 1.775045806199999687e-05, 1.087938061899999711e-05, -1.414188559800000225e-05, -2.101296304100000201e-05, -6.871077442999999759e-06
4.915097475373174518e+01, 5.336345123237116894e+01, 5.505113396698745021e+01, 1.038331600354967972e-04, 5.515401900800000201e-05, 2.000000000000000000e+00, 8.063071300300000358e-05, 4.000000000000000000e+00, 6.247148918999999637e-05, nan, 5.108175183199999830e-05, 1.100000000000000000e+01, 3.823032903700000328e-05, 9.000000000000000000e+00, -2.547669399500000157e-05, -7.317470181999994358e-06, 4.072267176000003708e-06, 1.692368997099999873e-05, 1.815922381300000721e-05, 2.954896117100000528e-05, 4.240038396600000030e-05, 1.138973735799999807e-05, 2.424116015299999309e-05, 1.285142279499999502e-05
5.206176754634802251e+01, 4.397833387258023663e+01, 5.163351775521812215e+01, 9.457473895345285041e-05, 7.100373250499999967e-05, 3.000000000000000000e+00, 7.106364381000000209e-05, 2.000000000000000000e+00, 6.163637015799999948e-05, nan, 6.343566184999999504e-05, 5.000000000000000000e+00, 7.445678965999999346e-05, 5.000000000000000000e+00, -5.991130500000241624e-08, 9.367362347000000194e-06, 7.568070655000004631e-06, -3.453057154999993788e-06, 9.427273652000002610e-06, 7.627981960000007047e-06, -3.393145849999991371e-06, -1.799291691999995563e-06, -1.282041950199999398e-05, -1.102112780999999842e-05
5.726491475572203171e+01, 4.619569515507046731e+01, 4.918041786880618105e+01, 6.278336826514522434e-05, 7.619880647099999823e-05, 4.000000000000000000e+00, 6.472203405199999742e-05, 3.000000000000000000e+00, 5.965648464400000027e-05, nan, 8.813704081899999482e-05, 5.000000000000000000e+00, 8.015357251999999887e-05, 5.000000000000000000e+00, 1.147677241900000081e-05, 1.654232182699999796e-05, -1.193823434799999659e-05, -3.954766049000000639e-06, 5.065549407999997151e-06, -2.341500676699999740e-05, -1.543153846800000145e-05, -2.848055617499999456e-05, -2.049708787599999860e-05, 7.983468298999995953e-06
4.761656583743567950e+01, 6.012883458864244091e+01, 5.368231003708165616e+01, 2.586053205970537550e-05, 3.247983193700000127e-05, 2.000000000000000000e+00, 3.427627225800000075e-05, 2.000000000000000000e+00, 4.584212553799999780e-05, nan, 3.151004690299999942e-05, 3.000000000000000000e+00, 2.109672012699999896e-05, 2.000000000000000000e+00, -1.796440320999999481e-06, -1.336229360099999654e-05, 9.697850340000018421e-07, 1.138311181000000230e-05, -1.156585327999999706e-05, 2.766225355000001323e-06, 1.317955213100000178e-05, 1.433207863499999838e-05, 2.474540541099999884e-05, 1.041332677600000046e-05
5.223176039031731932e+01, 4.578299598640473533e+01, 5.295358946186946980e+01, 1.148151268343136183e-04, 5.567049053499999672e-05, 2.000000000000000000e+00, 6.757898243600000661e-05, 2.000000000000000000e+00, 4.882137954600000165e-05, nan, 5.446743055799999804e-05, 5.000000000000000000e+00, 6.131920923199999859e-05, 5.000000000000000000e+00, -1.190849190100000990e-05, 6.849110988999995069e-06, 1.203059976999998673e-06, -5.648718697000001878e-06, 1.875760289000000496e-05, 1.311155187800000857e-05, 6.259773204000008019e-06, -5.646051011999996395e-06, -1.249782968599999695e-05, -6.851778674000000551e-06
