x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
6.682222472814402181e+01, 6.155683064114096936e+01, 6.741159569708058541e+01, 1.403401986461380601e-04, 3.075120644800000266e-05, 2.300000000000000000e+01, 3.978269382000000116e-05, 2.400000000000000000e+01, 1.686731176699999944e-05, nan, 2.831474317200000047e-05, 3.400000000000000000e+01, 3.674778861700000299e-05, 3.200000000000000000e+01, -9.031487371999998503e-06, 1.388389468100000322e-05, 2.436463276000002190e-06, -5.996582169000000330e-06, 2.291538205300000172e-05, 1.146795064800000069e-05, 3.034905202999998173e-06, -1.144743140500000103e-05, -1.988047685000000355e-05, -8.433045445000002520e-06
6.198429266264361814e+01, 6.514235058412643298e+01, 6.215640989103632563e+01, 1.542583040913309727e-04, 3.231438456899999955e-05, 2.500000000000000000e+01, 3.838571133000000187e-05, 2.300000000000000000e+01, 1.654296418199999972e-05, nan, 2.763245234099999994e-05, 2.300000000000000000e+01, 3.273594214399999983e-05, 2.200000000000000000e+01, -6.071326761000002317e-06, 1.577142038699999983e-05, 4.681932227999999608e-06, -4.215575750000002801e-07, 2.184274714800000215e-05, 1.075325898900000193e-05, 5.649769186000002036e-06, -1.108948815900000022e-05, -1.619297796200000011e-05, -5.103489802999999889e-06
6.802510165948908138e+01, 6.757859252230625202e+01, 6.406845964579798647e+01, 1.563215682812592452e-04, 3.939435328099999699e-05, 3.100000000000000000e+01, 5.638635448199999923e-05, 3.200000000000000000e+01, 1.833587040500000103e-05, nan, 1.143318669199999966e-05, 4.400000000000000000e+01, 1.717032782000000029e-05, 5.200000000000000000e+01, -1.699200120100000225e-05, 2.105848287599999596e-05, 2.796116658899999903e-05, 2.222402546099999670e-05, 3.805048407699999821e-05, 4.495316779000000127e-05, 3.921602666199999895e-05, 6.902683713000001372e-06, 1.165542585000000741e-06, -5.737141128000000631e-06
6.677099585811532734e+01, 6.011168032578022036e+01, 5.833089330149514495e+01, 3.993048809710572779e-05, 1.903176227499999925e-05, 1.500000000000000000e+01, 2.027002554799999898e-05, 1.500000000000000000e+01, 1.326881521100000014e-05, nan, 1.197631738199999974e-05, 1.600000000000000000e+01, 1.223650446000000016e-05, 1.600000000000000000e+01, -1.238263272999999722e-06, 5.762947063999999115e-06, 7.055444892999999511e-06, 6.795257814999999097e-06, 7.001210336999998837e-06, 8.293708165999999233e-06, 8.033521087999998819e-06, 1.292497829000000396e-06, 1.032310750999999982e-06, -2.601870780000004144e-07
6.696501942555356379e+01, 6.574538653140093913e+01, 6.783994692148023375e+01, 1.735302572770840233e-04, 3.581271145899999866e-05, 2.700000000000000000e+01, 4.645042945100000021e-05, 2.500000000000000000e+01, 1.806417172399999842e-05, nan, 2.281797473699999921e-05, 3.100000000000000000e+01, 3.267637140700000039e-05, 3.200000000000000000e+01, -1.063771799200000155e-05, 1.774853973500000023e-05, 1.299473672199999945e-05, 3.136340051999998268e-06, 2.838625772700000178e-05, 2.363245471400000100e-05, 1.377405804399999982e-05, -4.753803013000000783e-06, -1.461219968300000196e-05, -9.858396670000001182e-06
7.565774743363840571e+01, 6.922384067252939133e+01, 6.091773490506844269e+01, 6.169952924179006142e-06, 9.250895975999999610e-06, 9.000000000000000000e+00, 5.543463080999999751e-06, 7.000000000000000000e+00, 1.080257615299999992e-05, nan, 1.275829131099999981e-05, 1.500000000000000000e+01, 1.255488529700000020e-05, 1.700000000000000000e+01, 3.707432894999999860e-06, -1.551680177000000306e-06, -3.507395335000000204e-06, -3.303989321000000588e-06, -5.259113072000000166e-06, -7.214828230000000064e-06, -7.011422216000000448e-06, -1.955715157999999898e-06, -1.752309144000000282e-06, 2.034060139999996158e-07
6.999544870431363108e+01, 5.911508315600103458e+01, 6.293573089253386854e+01, 4.828939622045079510e-05, 2.276932550600000067e-05, 1.700000000000000000e+01, 2.133419452199999836e-05, 1.600000000000000000e+01, 1.367560264300000036e-05, nan, 2.732343070400000126e-05, 2.200000000000000000e+01, 3.637758323200000234e-05, 2.400000000000000000e+01, 1.435130984000002313e-06, 9.093722863000000312e-06, -4.554105198000000588e-06, -1.360825772600000167e-05, 7.658591878999997999e-06, -5.989236182000002900e-06, -1.504338871000000398e-05, -1.364782806100000090e-05, -2.270198058900000198e-05, -9.054152528000001079e-06
6.469481426320082562e+01, 7.266230158872497213e+01, 6.166935518265785987e+01, 4.155872164004235041e-05, 2.192784791100000019e-05, 1.600000000000000000e+01, 2.575671897099999970e-05, 1.600000000000000000e+01, 1.455087412399999962e-05, nan, 3.011459111299999905e-05, 2.700000000000000000e+01, 3.601696751799999765e-05, 2.600000000000000000e+01, -3.828871059999999511e-06, 7.376973787000000576e-06, -8.186743201999998855e-06, -1.408911960699999746e-05, 1.120584484700000009e-05, -4.357872141999999345e-06, -1.026024854699999795e-05, -1.556371698899999774e-05, -2.146609339399999973e-05, -5.902376404999998602e-06
6.130405449666571371e+01, 6.455970692565655611e+01, 6.203283490019850888e+01, 1.346279156075911394e-04, 2.892689828600000074e-05, 2.300000000000000000e+01, 3.510930203700000332e-05, 2.200000000000000000e+01, 1.581802547400000156e-05, nan, 2.508337427500000023e-05, 2.900000000000000000e+01, 3.040616463699999988e-05, 2.900000000000000000e+01, -6.182403751000002581e-06, 1.310887281199999918e-05, 3.843524011000000516e-06, -1.479266350999999135e-06, 1.929127656300000176e-05, 1.002592776200000310e-05, 4.703137400000003445e-06, -9.265348800999998662e-06, -1.458813916299999831e-05, -5.322790361999999651e-06
7.003846901544662273e+01, 6.017039947251100784e+01, 5.986836418231739287e+01, 3.658052196663146911e-05, 2.005751984599999833e-05, 1.500000000000000000e+01, 2.000990411600000058e-05, 1.400000000000000000e+01, 1.417624349699999961e-05, nan, 2.693526244700000010e-05, 2.100000000000000000e+01, 3.373515472599999878e-05, 2.300000000000000000e+01, 4.761572999999774442e-08, 5.881276348999998720e-06, -6.877742601000001775e-06, -1.367763488000000045e-05, 5.833660619000000975e-06, -6.925358330999999520e-06, -1.372525060999999820e-05, -1.275901895000000050e-05, -1.955891122899999917e-05, -6.799892278999998676e-06
6.304200923607888996e+01, 6.277273117050238938e+01, 7.362912967419912036e+01, 2.985356741321923434e-05, 1.328659711699999958e-05, 1.100000000000000000e+01, 1.514807410299999962e-05, 1.300000000000000000e+01, 1.116687623000000014e-05, nan, 1.551851552500000089e-05, 1.300000000000000000e+01, 2.045217927800000089e-05, 1.500000000000000000e+01, -1.861476986000000042e-06, 2.119720886999999437e-06, -2.231918408000001309e-06, -7.165582161000001306e-06, 3.981197872999999479e-06, -3.704414220000012677e-07, -5.304105175000001265e-06, -4.351639295000000747e-06, -9.285303048000000743e-06, -4.933663752999999997e-06
6.924593892707740395e+01, 6.539154105450356269e+01, 5.951968575570604258e+01, 7.122164828623081068e-05, 2.998606681399999834e-05, 2.400000000000000000e+01, 2.874816113900000090e-05, 1.800000000000000000e+01, 1.596657695500000010e-05, nan, 2.086842489399999984e-05, 1.900000000000000000e+01, 2.296625071600000019e-05, 1.800000000000000000e+01, 1.237905674999997439e-06, 1.401948985899999824e-05, 9.117641919999998497e-06, 7.019816097999998156e-06, 1.278158418400000081e-05, 7.879736245000001059e-06, 5.781910423000000718e-06, -4.901847938999999747e-06, -6.999673761000000088e-06, -2.097825822000000341e-06
6.877610602583581567e+01, 6.052690098219673587e+01, 5.809157363585670453e+01, 3.080007343400969013e-05, 1.948487067200000076e-05, 1.600000000000000000e+01, 1.716388632200000026e-05, 1.300000000000000000e+01, 1.319408017699999916e-05, nan, 1.227114512599999971e-05, 1.300000000000000000e+01, 1.491136836799999968e-05, 1.400000000000000000e+01, 2.320984350000000502e-06, 6.290790495000001602e-06, 7.213725546000001045e-06, 4.573502304000001076e-06, 3.969806145000001100e-06, 4.892741196000000543e-06, 2.252517954000000575e-06, 9.229350509999994427e-07, -1.717288191000000526e-06, -2.640223241999999968e-06
7.031303074998940872e+01, 6.641741045046059355e+01, 6.911820585530881544e+01, 7.304923345380579121e-05, 2.778098488800000073e-05, 2.300000000000000000e+01, 3.087876021399999806e-05, 1.800000000000000000e+01, 1.662223629199999895e-05, nan, 2.762704745700000130e-05, 2.200000000000000000e+01, 3.646265819099999783e-05, 2.300000000000000000e+01, -3.097775325999997328e-06, 1.115874859600000178e-05, 1.539374309999994299e-07, -8.681673302999997103e-06, 1.425652392199999911e-05, 3.251712756999996758e-06, -5.583897976999999775e-06, -1.100481116500000235e-05, -1.984042189899999889e-05, -8.835610733999996533e-06
6.642539339657911057e+01, 6.883186298683430948e+01, 6.208852503657747945e+01, 1.263852791858926020e-04, 3.669498759800000030e-05, 2.700000000000000000e+01, 4.726238152399999694e-05, 2.700000000000000000e+01, 1.785681965099999925e-05, nan, 3.248012428000000178e-05, 2.700000000000000000e+01, 4.311644491400000201e-05, 2.700000000000000000e+01, -1.056739392599999664e-05, 1.883816794700000105e-05, 4.214863317999998520e-06, -6.421457316000001709e-06, 2.940556187299999769e-05, 1.478225724399999516e-05, 4.145936609999994929e-06, -1.462330462900000253e-05, -2.525962526300000276e-05, -1.063632063400000023e-05
6.037472540105475360e+01, 6.804818335193787959e+01, 6.140704275425402869e+01, 7.990324629579777292e-05, 2.346009648100000033e-05, 1.800000000000000000e+01, 2.771276962399999910e-05, 1.700000000000000000e+01, 1.476567388599999943e-05, nan, 2.060619842100000026e-05, 3.000000000000000000e+01, 2.988142729799999961e-05, 3.600000000000000000e+01, -4.252673142999998778e-06, 8.694422595000000892e-06, 2.853898060000000062e-06, -6.421330816999999279e-06, 1.294709573799999967e-05, 7.106571202999998840e-06, -2.168657674000000501e-06, -5.840524535000000831e-06, -1.511575341200000017e-05, -9.275228876999999341e-06
6.191623964616135822e+01, 6.296279671234911746e+01, 6.507816917553911651e+01, 1.684800850071438340e-04, 3.234034286700000164e-05, 2.500000000000000000e+01, 3.423413421199999806e-05, 2.100000000000000000e+01, 1.642196822000000167e-05, nan, 8.343608790000000799e-06, 4.600000000000000000e+01, 1.237036060099999988e-05, 5.000000000000000000e+01, -1.893791344999996428e-06, 1.591837464699999996e-05, 2.399673407700000084e-05, 1.996998226600000176e-05, 1.781216599199999639e-05, 2.589052542199999726e-05, 2.186377361099999818e-05, 8.078359430000000874e-06, 4.051607619000001793e-06, -4.026751810999999081e-06
2.074700754411093939e+01, 4.246854687515062210e+01, 3.741699803342255848e+01, 3.333333333333334065e-07, 2.603716140000000263e-07, 4.000000000000000000e+00, 1.733192810000000053e-07, 8.000000000000000000e+00, 7.055084520000000185e-07, nan, 4.157709030000000166e-07, 2.000000000000000000e+01, 1.900216730000000107e-07, 2.200000000000000000e+01, 8.705233300000002102e-08, -4.451368379999999922e-07, -1.553992889999999903e-07, 7.034994100000001557e-08, -5.321891709999999603e-07, -2.424516220000000113e-07, -1.670239200000000545e-08, 2.897375490000000020e-07, 5.154867789999999813e-07, 2.257492300000000059e-07
4.635754243648106865e+01, 2.776287062947319129e+01, 5.867843464581687840e+01, 3.333333333333334065e-07, 1.826816939999999960e-07, 3.000000000000000000e+00, 1.251647930000000129e-07, 6.000000000000000000e+00, 7.055084520000000185e-07, nan, 9.758202170000000053e-07, 5.800000000000000000e+01, 1.461885740000000081e-06, 6.000000000000000000e+01, 5.751690099999998313e-08, -5.228267579999999696e-07, -7.931385229999999563e-07, -1.279204046000000032e-06, -5.803436590000000586e-07, -8.506554240000000453e-07, -1.336720947000000121e-06, -2.703117649999999867e-07, -7.563772880000000626e-07, -4.860655230000000759e-07
8.638556059232314510e+01, 1.175318559620330916e+01, 5.173791071541141662e+01, 3.333333333333334065e-07, 1.271006840000000128e-07, 2.000000000000000000e+00, 1.059955519999999945e-07, 5.000000000000000000e+00, 7.055084520000000185e-07, nan, 7.225985299999999602e-08, 1.000000000000000000e+00, 6.899378100000000192e-08, 4.000000000000000000e+00, 2.110513200000001831e-08, -5.784077680000000587e-07, 5.484083100000001679e-08, 5.810690300000001089e-08, -5.995129000000000373e-07, 3.373569899999999848e-08, 3.700177099999999258e-08, 6.332485990000000357e-07, 6.365146710000000298e-07, 3.266071999999994096e-09
1.320681063451533177e+01, 7.168596811925937118e+01, 3.960597028072937320e+01, 3.333333333333334065e-07, 2.863820559999999944e-07, 5.000000000000000000e+00, 1.929389500000000086e-07, 9.000000000000000000e+00, 7.055084520000000185e-07, nan, 2.685086830000000006e-07, 5.000000000000000000e+00, 1.499479540000000056e-07, 8.000000000000000000e+00, 9.344310599999998584e-08, -4.191263960000000241e-07, 1.787337299999999380e-08, 1.364341019999999888e-07, -5.125695019999999835e-07, -7.556973299999999204e-08, 4.299099600000000299e-08, 4.369997690000000179e-07, 5.555604979999999864e-07, 1.185607289999999950e-07
5.654213118585089859e+01, 1.832798362140785997e+01, 1.448477593433772270e+01, 3.333333333333334065e-07, 3.403508180000000030e-07, 3.000000000000000000e+00, 1.756443619999999973e-07, 4.000000000000000000e+00, 1.302979129000000055e-06, nan, 1.919662151999999944e-06, 3.000000000000000000e+01, 2.281174760000000099e-07, 2.200000000000000000e+01, 1.647064560000000057e-07, -9.626283109999999989e-07, -1.579311333999999888e-06, 1.122333419999999931e-07, -1.127334767000000005e-06, -1.744017789999999893e-06, -5.247311400000001261e-08, -6.166830229999998888e-07, 1.074861652999999992e-06, 1.691544675999999881e-06
4.880562806489545835e+01, 3.556127378499556357e+01, 9.404319452528130796e+01, 3.333333333333334065e-07, 8.087259300000000489e-08, 1.000000000000000000e+00, 6.148039700000000276e-08, 3.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.476579180000000047e-07, 4.000000000000000000e+00, 7.542205300000000563e-08, 6.000000000000000000e+00, 1.939219600000000213e-08, -6.246358589999999739e-07, -6.678532499999999985e-08, 5.450539999999999254e-09, -6.440280550000000158e-07, -8.617752100000000198e-08, -1.394165600000000288e-08, 5.578505340000000138e-07, 6.300863990000000129e-07, 7.223586499999999910e-08
7.653252538069652644e+01, 7.486636198505472350e+01, 9.037197397459334525e+01, 3.333334098659874394e-07, 1.347784730000000127e-07, 2.000000000000000000e+00, 7.008129900000000334e-08, 3.000000000000000000e+00, 7.055084520000000185e-07, nan, 3.902553799999999982e-08, 5.000000000000000000e+00, 1.379819999999999977e-08, 5.000000000000000000e+00, 6.469717400000000938e-08, -5.707299790000000058e-07, 9.575293500000001289e-08, 1.209802729999999997e-07, -6.354271530000000152e-07, 3.105576100000000351e-08, 5.628309900000000357e-08, 6.664829140000000584e-07, 6.917102520000000055e-07, 2.522733800000000005e-08
8.342243544201854988e+00, 5.521924699224065591e+01, 5.844760689557688949e+01, 3.333333333333334065e-07, 2.441573080000000126e-07, 4.000000000000000000e+00, 1.136330020000000031e-07, 5.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.549054680000000000e-07, 4.000000000000000000e+00, 1.153037760000000061e-07, 9.000000000000000000e+00, 1.305243060000000095e-07, -4.613511440000000059e-07, 8.925184000000001261e-08, 1.288535319999999934e-07, -5.918754499999999889e-07, -4.127246599999999693e-08, -1.670774000000002941e-09, 5.506029839999999920e-07, 5.902046759999999992e-07, 3.960169199999999399e-08
9.619363785472290829e+01, 2.921475267925488595e+01, 2.408287799154468090e+01, 3.333333333333334065e-07, 8.087259300000000489e-08, 1.000000000000000000e+00, 4.654591799999999904e-08, 2.000000000000000000e+00, 7.055084520000000185e-07, nan, 2.456507980000000155e-07, 4.000000000000000000e+00, 1.530214269999999914e-07, 6.000000000000000000e+00, 3.432667500000000585e-08, -6.246358589999999739e-07, -1.647782050000000239e-07, -7.214883399999998652e-08, -6.589625339999999996e-07, -1.991048800000000231e-07, -1.064755089999999990e-07, 4.598576540000000030e-07, 5.524870250000000536e-07, 9.262937100000002411e-08
1.002939422654978152e+01, 1.642962959147420410e+00, 9.295293167921904853e+01, 3.333333333333334065e-07, 1.777050420000000088e-07, 2.000000000000000000e+00, 1.266915819999999996e-07, 3.000000000000000000e+00, 7.055084520000000185e-07, nan, 2.760976240000000010e-07, 3.000000000000000000e+00, 1.356917920000000082e-07, 3.000000000000000000e+00, 5.101346000000000925e-08, -5.278034100000000362e-07, -9.839258199999999217e-08, 4.201325000000000068e-08, -5.788168700000000719e-07, -1.494060420000000014e-07, -9.000210000000008566e-09, 4.294108280000000175e-07, 5.698166600000000104e-07, 1.404058319999999928e-07
6.699165465909101158e+01, 7.851529120231377590e+01, 2.817301057539490827e+01, 3.333333333333375358e-07, 2.373112940000000076e-07, 3.000000000000000000e+00, 1.715619159999999976e-07, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 2.095111079999999972e-07, 1.000000000000000000e+01, 1.182974829999999956e-07, 1.600000000000000000e+01, 6.574937800000000998e-08, -4.681971579999999844e-07, 2.780018600000001044e-08, 1.190138110000000120e-07, -5.339465360000000209e-07, -3.794919199999999954e-08, 5.326443300000000207e-08, 4.959973439999999949e-07, 5.872109690000000494e-07, 9.121362500000000161e-08
5.864101661863266912e+01, 6.395526612098112906e+00, 4.856275959346228888e+01, 3.333333333333334065e-07, 2.487004499999999881e-07, 4.000000000000000000e+00, 9.722382899999999935e-08, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.651614869999999988e-07, 1.000000000000000000e+01, 9.605617899999999750e-08, 1.600000000000000000e+01, 1.514766210000000020e-07, -4.568080020000000304e-07, 8.353896299999998934e-08, 1.526442710000000039e-07, -6.082846229999999795e-07, -6.793765799999999945e-08, 1.167650000000001856e-09, 5.403469650000000462e-07, 6.094522730000000343e-07, 6.910530800000000130e-08
9.774951397444468171e+01, 8.765052453165907309e+01, 3.381589518368456027e+01, 3.333333333333334065e-07, 4.026312399999999977e-07, 3.000000000000000000e+00, 2.485568540000000198e-07, 5.000000000000000000e+00, 1.164617363999999923e-06, nan, 1.328718990000000044e-07, 5.000000000000000000e+00, 7.273922099999999473e-08, 8.000000000000000000e+00, 1.540743859999999779e-07, -7.619861239999999251e-07, 2.697593409999999933e-07, 3.298920190000000162e-07, -9.160605099999999030e-07, 1.156849550000000154e-07, 1.758176330000000383e-07, 1.031745464999999865e-06, 1.091878142999999888e-06, 6.013267800000000972e-08
9.615701545414985674e+01, 2.317016264712045270e+01, 9.493188224156814670e+01, 3.333333333333334065e-07, 1.525528719999999886e-07, 2.000000000000000000e+00, 5.325035999999999932e-08, 2.000000000000000000e+00, 7.055084520000000185e-07, nan, 9.405475600000000574e-08, 2.000000000000000000e+00, 3.320259399999999922e-08, 2.000000000000000000e+00, 9.930251199999998925e-08, -5.529555800000000564e-07, 5.849811599999998283e-08, 1.193502779999999960e-07, -6.522580920000000060e-07, -4.080439600000000642e-08, 2.004776600000000011e-08, 6.114536960000000525e-07, 6.723058579999999730e-07, 6.085216199999999991e-08
9.413777047064985481e+01, 7.992025873523917312e+01, 6.304479368667911388e+01, 3.333333338317019699e-07, 8.087259300000000489e-08, 1.000000000000000000e+00, 9.945366299999999354e-08, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 3.056513100000000145e-08, 1.000000000000000000e+00, 2.509272299999999948e-08, 3.000000000000000000e+00, -1.858106999999998865e-08, -6.246358589999999739e-07, 5.030746200000000343e-08, 5.577987000000000541e-08, -6.060547890000000118e-07, 6.888853199999999870e-08, 7.436093999999999406e-08, 6.749433210000000105e-07, 6.804157290000000720e-07, 5.472408000000001975e-09
8.742879666249470461e+01, 2.930202845077967311e+01, 8.489435553129182210e+01, 3.333333333333334065e-07, 1.525528719999999886e-07, 2.000000000000000000e+00, 8.670888999999999710e-08, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 6.099307599999999341e-08, 2.000000000000000000e+00, 6.805738000000000058e-08, 8.000000000000000000e+00, 6.584398199999999147e-08, -5.529555800000000564e-07, 9.155979599999999516e-08, 8.449549199999998799e-08, -6.187995620000000082e-07, 2.571581400000000369e-08, 1.865150999999999653e-08, 6.445153760000000119e-07, 6.374510720000000047e-07, -7.064304000000007166e-09
6.178766919175237859e+01, 1.323685775889948957e+00, 3.472335179322195842e+01, 3.333333333333334065e-07, 1.520121019999999977e-07, 2.000000000000000000e+00, 1.352040460000000056e-07, 5.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.191854990000000017e-07, 8.000000000000000000e+00, 7.509434299999999747e-08, 1.400000000000000000e+01, 1.680805599999999207e-08, -5.534963499999999679e-07, 3.282660299999999594e-08, 7.691775900000000022e-08, -5.703044059999999600e-07, 1.601854700000000387e-08, 6.010970300000000815e-08, 5.863229530000000433e-07, 6.304141089999999681e-07, 4.409115600000000428e-08
1.481408609481650274e+01, 9.818293898182531620e+01, 4.783703070399880630e+01, 3.333333333333334065e-07, 1.286484649999999943e-07, 2.000000000000000000e+00, 8.420549399999999728e-08, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 5.850191099999999812e-08, 1.000000000000000000e+00, 4.409305699999999815e-08, 3.000000000000000000e+00, 4.444297099999999703e-08, -5.768599870000000507e-07, 7.014655399999999620e-08, 8.455540800000000278e-08, -6.213029580000000212e-07, 2.570358299999999917e-08, 4.011243699999999913e-08, 6.470065410000000204e-07, 6.614153949999999741e-07, 1.440885399999999996e-08
4.973913654986626653e+01, 6.394725163987236272e+01, 3.685846061296174980e+01, 3.333333350511228939e-07, 1.366656930000000123e-07, 2.000000000000000000e+00, 1.033581790000000056e-07, 5.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.670300769999999956e-07, 4.000000000000000000e+00, 8.548489999999999542e-08, 6.000000000000000000e+00, 3.330751400000000675e-08, -5.688427589999999533e-07, -3.036438399999998323e-08, 5.118079300000001691e-08, -6.021502730000000659e-07, -6.367189799999998997e-08, 1.787327900000001016e-08, 5.384783750000000230e-07, 6.200235519999999834e-07, 8.154517700000000013e-08
1.369002716855989377e+01, 8.221177331942455169e+01, 1.898479119027579642e+01, 3.333333333333334065e-07, 2.109677739999999877e-07, 3.000000000000000000e+00, 9.664611600000000123e-08, 4.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.493734509999999918e-07, 2.000000000000000000e+00, 1.051925720000000035e-07, 5.000000000000000000e+00, 1.143216579999999865e-07, -4.945406780000000573e-07, 6.159432299999999594e-08, 1.057752019999999842e-07, -6.088623359999999644e-07, -5.272733499999999057e-08, -8.546456000000002318e-09, 5.561350010000000797e-07, 6.003158800000000017e-07, 4.418087899999998826e-08
5.113189825464560556e+01, 2.243170289747392587e+01, 9.784448449403404524e+00, 3.333333333333334065e-07, 2.905970269999999836e-07, 2.000000000000000000e+00, 1.542766940000000007e-07, 3.000000000000000000e+00, 1.302979129000000055e-06, nan, 4.821444699999999771e-08, 2.000000000000000000e+00, 3.141823500000000261e-08, 5.000000000000000000e+00, 1.363203329999999828e-07, -1.012382102000000124e-06, 2.423825799999999660e-07, 2.591787919999999810e-07, -1.148702435000000160e-06, 1.060622470000000096e-07, 1.228584589999999981e-07, 1.254764682000000037e-06, 1.271560894000000052e-06, 1.679621199999999510e-08
8.621915174216833577e+01, 9.729194890231302395e+01, 9.608346580630001199e+01, 3.333333333333334065e-07, 1.347784730000000127e-07, 2.000000000000000000e+00, 6.744727399999999640e-08, 3.000000000000000000e+00, 7.055084520000000185e-07, nan, 3.839097699999999875e-08, 3.000000000000000000e+00, 2.426452800000000098e-08, 6.000000000000000000e+00, 6.733119900000001632e-08, -5.707299790000000058e-07, 9.638749600000001396e-08, 1.105139450000000184e-07, -6.380611780000000751e-07, 2.905629699999999765e-08, 4.318274599999999542e-08, 6.671174750000000065e-07, 6.812439240000000242e-07, 1.412644899999999777e-08
9.065554992211789909e+01, 7.740473326986388258e+01, 3.331451520286419310e+01, 3.333333333333334065e-07, 5.103394700000000387e-07, 4.000000000000000000e+00, 2.687953710000000149e-07, 5.000000000000000000e+00, 1.739099403000000060e-06, nan, 1.227507109999999957e-07, 6.000000000000000000e+00, 7.930223199999999884e-08, 1.100000000000000000e+01, 2.415440990000000238e-07, -1.228759933000000021e-06, 3.875887590000000430e-07, 4.310372380000000663e-07, -1.470304031999999939e-06, 1.460446600000000192e-07, 1.894931390000000160e-07, 1.616348692000000117e-06, 1.659797170999999981e-06, 4.344847899999999686e-08
8.110138998799676813e+00, 4.072411714138073080e+01, 2.322341421709427323e+01, 3.333333333333334065e-07, 1.461403480000000021e-07, 2.000000000000000000e+00, 1.412816889999999910e-07, 7.000000000000000000e+00, 7.055084520000000185e-07, nan, 9.176437700000000471e-08, 1.400000000000000000e+01, 5.105972899999999827e-08, 2.300000000000000000e+01, 4.858659000000011108e-09, -5.593681040000000164e-07, 5.437597099999999737e-08, 9.508061899999999720e-08, -5.642267630000000276e-07, 4.951731199999998626e-08, 9.022195999999998609e-08, 6.137440750000000535e-07, 6.544487230000000666e-07, 4.070464800000000645e-08
1.324876347579829705e+01, 5.342718178682526187e+00, 7.255943642105788172e+01, 3.333333333333334065e-07, 3.518701210000000024e-07, 3.000000000000000000e+00, 1.590549069999999973e-07, 3.000000000000000000e+00, 1.300431135999999944e-06, nan, 9.250032399999999851e-08, 5.000000000000000000e+00, 5.654844100000000279e-08, 1.000000000000000000e+01, 1.928152140000000051e-07, -9.485610149999999414e-07, 2.593697970000000304e-07, 2.953216799999999798e-07, -1.141376228999999841e-06, 6.655458299999999882e-08, 1.025064660000000012e-07, 1.207930811999999866e-06, 1.243882694999999868e-06, 3.595188299999999572e-08
1.142745862503102838e+00, 7.705807485027762027e+01, 1.469466454003750577e+01, 3.333333333333334065e-07, 1.998823649999999900e-07, 3.000000000000000000e+00, 1.075161850000000041e-07, 5.000000000000000000e+00, 7.055084520000000185e-07, nan, 1.778417880000000104e-07, 4.000000000000000000e+00, 1.031459609999999935e-07, 7.000000000000000000e+00, 9.236617999999998595e-08, -5.056260870000000550e-07, 2.204057699999997961e-08, 9.673640399999999656e-08, -5.979922670000000409e-07, -7.032560300000000634e-08, 4.370224000000010612e-09, 5.276666640000000346e-07, 6.023624910000000383e-07, 7.469582700000001695e-08
7.952208258675574903e+00, 8.960303423860537464e+00, 6.720478073539143793e+01, 3.333333333333334065e-07, 3.398350730000000253e-07, 3.000000000000000000e+00, 1.913109229999999969e-07, 5.000000000000000000e+00, 1.300431135999999944e-06, nan, 9.300080599999999782e-08, 5.000000000000000000e+00, 5.057392400000000234e-08, 8.000000000000000000e+00, 1.485241500000000283e-07, -9.605960629999999715e-07, 2.468342670000000142e-07, 2.892611490000000229e-07, -1.109120213000000053e-06, 9.831011699999999911e-08, 1.407369989999999946e-07, 1.207430329999999986e-06, 1.249857211999999889e-06, 4.242688199999999548e-08
2.453672098528447520e+01, 4.205394666800984282e+01, 5.573687913239169234e+01, 3.333333333333334065e-07, 2.599845350000000156e-07, 4.000000000000000000e+00, 1.525677649999999880e-07, 7.000000000000000000e+00, 7.055084520000000185e-07, nan, 2.330658410000000095e-07, 2.700000000000000000e+01, 1.067153059999999980e-07, 3.100000000000000000e+01, 1.074167700000000275e-07, -4.455239170000000030e-07, 2.691869400000000606e-08, 1.532692290000000044e-07, -5.529406870000000305e-07, -8.049807600000002149e-08, 4.585245899999999005e-08, 4.724426110000000090e-07, 5.987931460000000073e-07, 1.263505349999999983e-07
