x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
7.917250380826645539e+01, 8.014850718843595345e+00, 7.392635793983016868e+01, 4.010109874431387924e-06, 1.674228521000000012e-06, 2.000000000000000000e+00, 1.714130258000000099e-06, 2.000000000000000000e+00, 1.618814870999999910e-06, nan, 1.296816298000000059e-06, 3.500000000000000000e+01, 1.438823346999999981e-06, 3.400000000000000000e+01, -3.990173700000008712e-08, 5.541365000000010260e-08, 3.774122229999999536e-07, 2.354051740000000316e-07, 9.531538700000018972e-08, 4.173139600000000407e-07, 2.753069110000001187e-07, 3.219985729999998510e-07, 1.799915239999999290e-07, -1.420070489999999220e-07
5.288949197529044710e+01, 5.570804447459797082e+00, 3.918779225432067470e+00, 8.362088166831854760e-07, 4.284796172999999604e-06, 4.000000000000000000e+00, 5.230045785999999759e-06, 4.000000000000000000e+00, 2.421573983999999891e-06, nan, 3.131320170000000098e-07, 2.000000000000000000e+00, 4.497184610000000087e-07, 4.000000000000000000e+00, -9.452496130000001551e-07, 1.863222188999999713e-06, 3.971664155999999594e-06, 3.835077711999999543e-06, 2.808471801999999868e-06, 4.916913768999999749e-06, 4.780327324999999698e-06, 2.108441966999999882e-06, 1.971855522999999830e-06, -1.365864439999999989e-07
5.680445610939322876e+01, 9.222044783908664556e+00, 2.828069625764095818e+01, 5.597829739310795439e-06, 1.827562025999999979e-06, 2.000000000000000000e+00, 1.956582027000000168e-06, 2.000000000000000000e+00, 1.616883214000000022e-06, nan, 5.369753019999999862e-07, 7.000000000000000000e+00, 5.122302070000000377e-07, 7.000000000000000000e+00, -1.290200010000001888e-07, 2.106788119999999567e-07, 1.290586724000000098e-06, 1.315331818999999835e-06, 3.396988130000001455e-07, 1.419606725000000075e-06, 1.444351820000000236e-06, 1.079907911999999930e-06, 1.104653007000000090e-06, 2.474509499999994845e-08
9.255966382926609981e+01, 1.034960692312851371e+01, 1.201965612131689021e+01, 5.874834608141907060e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 3.393783500000000090e-07, 4.000000000000000000e+00, 3.470845649999999977e-07, 4.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, 1.167149859999999723e-07, 1.090087709999999835e-07, -5.897368870000000222e-07, -1.688020799999998982e-08, -2.458642299999997859e-08, 5.728566790000000324e-07, 5.651504639999999907e-07, -7.706214999999988779e-09
7.103605819788693765e+00, 1.275101359419167402e+01, 2.961401975221449234e+01, 2.790142942398683056e-06, 2.920923387999999987e-06, 3.000000000000000000e+00, 3.415586284000000180e-06, 4.000000000000000000e+00, 2.392839995000000119e-06, nan, 1.442626083000000027e-06, 2.000000000000000000e+00, 1.503878802999999990e-06, 2.000000000000000000e+00, -4.946628960000001923e-07, 5.280833929999998685e-07, 1.478297304999999961e-06, 1.417044584999999998e-06, 1.022746289000000061e-06, 1.972960201000000365e-06, 1.911707481000000190e-06, 9.502139120000000922e-07, 8.889611920000001292e-07, -6.125271999999996299e-08
8.712929970154071668e+00, 1.268860307665786102e+01, 1.187277189542440503e+01, 2.886491519469673058e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 8.579462359999999810e-07, 2.000000000000000000e+00, 8.112358769999999764e-07, 2.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -4.018528999999999998e-07, -3.551425409999999951e-07, -5.897368870000000222e-07, -5.354480939999999619e-07, -4.887377349999999572e-07, 5.428879300000006035e-08, 1.009991520000000650e-07, 4.671035900000000463e-08
2.021839744032571939e+00, 9.133910906767169990e+00, 3.179831793939760232e+01, 5.517304226064003049e-06, 2.151280951999999990e-06, 2.000000000000000000e+00, 2.404856958999999877e-06, 2.000000000000000000e+00, 2.243647963000000026e-06, nan, 1.017797771000000089e-06, 1.000000000000000000e+00, 1.128649183000000092e-06, 1.000000000000000000e+00, -2.535760069999998868e-07, -9.236701100000003578e-08, 1.133483180999999901e-06, 1.022631768999999898e-06, 1.612089959999998510e-07, 1.387059187999999788e-06, 1.276207775999999785e-06, 1.225850191999999937e-06, 1.114998779999999934e-06, -1.108514120000000034e-07
8.326198455479379845e+01, 9.324030499928385396e+00, 4.142629945146699555e+01, 5.685270916265164902e-06, 2.676864672999999802e-06, 3.000000000000000000e+00, 3.122287947000000165e-06, 3.000000000000000000e+00, 2.677601198999999791e-06, nan, 2.734508455000000106e-06, 6.000000000000000000e+00, 2.559550012999999855e-06, 5.000000000000000000e+00, -4.454232740000003629e-07, -7.365259999999897698e-10, -5.764378200000030427e-08, 1.173146599999999465e-07, 4.446867480000003731e-07, 3.877794920000000586e-07, 5.627379340000003094e-07, -5.690725600000031450e-08, 1.180511859999999363e-07, 1.749584420000002508e-07
7.781567509498505331e+01, 7.655364292101018542e+00, 6.414749634878436524e+00, 3.432087743623487653e-06, 2.032562543999999895e-06, 3.000000000000000000e+00, 2.382541908000000038e-06, 4.000000000000000000e+00, 1.798225907999999956e-06, nan, 1.375350611000000089e-06, 7.000000000000000000e+00, 1.474725450000000036e-06, 8.000000000000000000e+00, -3.499793640000001426e-07, 2.343366359999999395e-07, 6.572119329999998056e-07, 5.578370939999998588e-07, 5.843160000000000820e-07, 1.007191296999999948e-06, 9.078164580000000014e-07, 4.228752969999998662e-07, 3.235004579999999193e-07, -9.937483899999994683e-08
8.700121482468190948e+01, 6.824743363198785495e+00, 6.924721193700197830e+01, 2.169886662538066534e-06, 2.713321570000000030e-06, 3.000000000000000000e+00, 2.927033488000000026e-06, 3.000000000000000000e+00, 2.362574879000000082e-06, nan, 1.024021755999999998e-06, 4.000000000000000000e+00, 1.081105126999999976e-06, 4.000000000000000000e+00, -2.137119179999999952e-07, 3.507466909999999485e-07, 1.689299814000000033e-06, 1.632216443000000054e-06, 5.644586089999999437e-07, 1.903011732000000028e-06, 1.845928361000000050e-06, 1.338553123000000084e-06, 1.281469752000000106e-06, -5.708337099999997832e-08
9.786183422327640358e+01, 6.184663865780947845e+00, 5.666014542065751414e+01, 1.457558497011181825e-06, 2.909244679000000002e-06, 3.000000000000000000e+00, 2.389052504000000211e-06, 2.000000000000000000e+00, 2.704072091000000167e-06, nan, 2.005617892000000012e-06, 3.000000000000000000e+00, 2.351243283999999925e-06, 3.000000000000000000e+00, 5.201921749999997914e-07, 2.051725879999998359e-07, 9.036267869999999906e-07, 5.580013950000000778e-07, -3.150195869999999555e-07, 3.834346120000001992e-07, 3.780922000000028647e-08, 6.984541990000001548e-07, 3.528288070000002420e-07, -3.456253919999999128e-07
7.991585642167235903e+01, 1.436206639257230222e+01, 2.653894909394454160e+01, 8.870429169809224630e-07, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 5.616554470000000158e-07, 5.000000000000000000e+00, 5.212878990000000330e-07, 4.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -1.055621110000000346e-07, -6.519456300000005174e-08, -5.897368870000000222e-07, -2.391573049999999967e-07, -1.987897570000000138e-07, 3.505795820000000255e-07, 3.909471300000000084e-07, 4.036754799999998287e-08
4.614793622529318640e+01, 8.860383076722225582e+00, 5.232480534666996874e+01, 8.686784407409494128e-06, 1.685020655000000030e-06, 3.000000000000000000e+00, 1.581654934999999934e-06, 3.000000000000000000e+00, 1.504993720999999977e-06, nan, 1.547201526000000014e-06, 9.000000000000000000e+00, 1.393287989000000015e-06, 8.000000000000000000e+00, 1.033657200000000966e-07, 1.800269340000000530e-07, 1.378191290000000161e-07, 2.917326660000000151e-07, 7.666121399999995641e-08, 3.445340899999991948e-08, 1.883669459999999185e-07, -4.220780500000003693e-08, 1.117057319999999621e-07, 1.539135369999999990e-07
7.805291762864554528e+01, 9.020436082401641187e+00, 9.394051075844167542e+00, 5.402954108032844288e-06, 2.500323985000000094e-06, 4.000000000000000000e+00, 2.592678174999999891e-06, 5.000000000000000000e+00, 1.798225907999999956e-06, nan, 1.048150131000000024e-06, 8.000000000000000000e+00, 1.159746036999999910e-06, 8.000000000000000000e+00, -9.235418999999979686e-08, 7.020980770000001384e-07, 1.452173854000000070e-06, 1.340577948000000184e-06, 7.944522669999999353e-07, 1.544528043999999867e-06, 1.432932137999999981e-06, 7.500757769999999315e-07, 6.384798710000000453e-07, -1.115959059999998862e-07
1.182744258689332284e+01, 7.198664413032040521e+00, 5.759464955561792721e+01, 2.731856904792028320e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 2.238069310000000014e-07, 1.000000000000000000e+00, 1.582512040000000042e-07, 1.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, 2.322864049999999798e-07, 2.978421319999999770e-07, -5.897368870000000222e-07, 9.869121100000001773e-08, 1.642469380000000149e-07, 6.884280980000000135e-07, 7.539838249999999842e-07, 6.555572699999999720e-08
6.399210213275237891e+01, 1.173852128749065038e+01, 9.292961975762140980e+01, 4.395823041047895853e-06, 1.235039311000000015e-06, 2.000000000000000000e+00, 1.126675027999999991e-06, 2.000000000000000000e+00, 1.478703465999999999e-06, nan, 8.864534409999999885e-07, 2.000000000000000000e+00, 7.775737390000000046e-07, 2.000000000000000000e+00, 1.083642830000000241e-07, -2.436641549999999839e-07, 3.485858700000000268e-07, 4.574655720000000108e-07, -3.520284380000000080e-07, 2.402215870000000027e-07, 3.491012889999999866e-07, 5.922500250000000107e-07, 7.011297269999999946e-07, 1.088797019999999840e-07
1.433532874090463949e+01, 6.391214704119827061e+00, 3.185689524513236748e+01, 1.616991423660447738e-06, 1.878900521000000007e-06, 2.000000000000000000e+00, 2.038095877000000204e-06, 2.000000000000000000e+00, 2.112143515999999955e-06, nan, 1.224741616000000085e-06, 4.000000000000000000e+00, 1.110430639999999964e-06, 4.000000000000000000e+00, -1.591953560000001966e-07, -2.332429949999999483e-07, 6.541589049999999215e-07, 7.684698810000000432e-07, -7.404763899999975164e-08, 8.133542610000001181e-07, 9.276652370000002399e-07, 8.874018999999998698e-07, 1.001712875999999992e-06, 1.143109760000001217e-07
9.446689170495838539e+01, 9.524298271889213297e+00, 6.674103799636816348e+01, 5.814013909136658706e-06, 2.824863934000000087e-06, 3.000000000000000000e+00, 2.285325737000000037e-06, 2.000000000000000000e+00, 2.266058047000000172e-06, nan, 2.499008244999999863e-06, 4.000000000000000000e+00, 2.997362357999999919e-06, 5.000000000000000000e+00, 5.395381970000000498e-07, 5.588058869999999155e-07, 3.258556890000002248e-07, -1.724984239999998313e-07, 1.926768999999986566e-08, -2.136825079999998250e-07, -7.120366209999998811e-07, -2.329501979999996907e-07, -7.313043109999997468e-07, -4.983541130000000561e-07
5.218483217500716620e+01, 7.997675897592966265e+00, 1.317978624043921698e+01, 3.982740805112867672e-06, 5.823436448000000091e-06, 5.000000000000000000e+00, 7.388640760000000340e-06, 5.000000000000000000e+00, 3.221615335000000037e-06, nan, 1.154448906000000073e-06, 9.000000000000000000e+00, 1.278436657999999899e-06, 9.000000000000000000e+00, -1.565204312000000249e-06, 2.601821113000000054e-06, 4.668987541999999595e-06, 4.544999789999999980e-06, 4.167025425000000304e-06, 6.234191854000000691e-06, 6.110204102000000230e-06, 2.067166428999999964e-06, 1.943178676999999926e-06, -1.239877519999998266e-07
4.146619399905235781e+01, 1.086514028587777680e+01, 7.163272041185655326e+01, 5.518210574640648694e-06, 2.140504685000000037e-06, 3.000000000000000000e+00, 2.191556678999999988e-06, 3.000000000000000000e+00, 2.047954188999999861e-06, nan, 9.848549390000000038e-07, 1.000000000000000000e+00, 1.043404017000000105e-06, 1.000000000000000000e+00, -5.105199399999995125e-08, 9.255049600000017621e-08, 1.155649746000000033e-06, 1.097100667999999932e-06, 1.436024900000001275e-07, 1.206701739999999985e-06, 1.148152661999999883e-06, 1.063099249999999857e-06, 1.004550171999999756e-06, -5.854907800000010134e-08
2.894060929472011168e+01, 4.238550485581797034e+01, 5.066688083101016815e+01, 5.706431032462228450e-06, 2.878188321000000123e-06, 2.000000000000000000e+00, 3.623896402999999914e-06, 2.000000000000000000e+00, 2.889975245000000163e-06, nan, 5.043739279000000381e-06, 1.100000000000000000e+01, 5.251857453000000203e-06, 1.000000000000000000e+01, -7.457080819999997907e-07, -1.178692400000004023e-08, -2.165550958000000258e-06, -2.373669132000000080e-06, 7.339211579999997505e-07, -1.419842876000000467e-06, -1.627961050000000289e-06, -2.153764034000000218e-06, -2.361882208000000039e-06, -2.081181739999998217e-07
1.831913620071168225e+01, 6.063932141279243382e+01, 5.296588902938920995e+01, 2.467683551319813643e-06, 5.424628113000000351e-06, 4.000000000000000000e+00, 6.980571184999999685e-06, 4.000000000000000000e+00, 3.705082669999999926e-06, nan, 4.242185076999999775e-06, 6.000000000000000000e+00, 4.568826495000000279e-06, 5.000000000000000000e+00, -1.555943071999999333e-06, 1.719545443000000426e-06, 1.182443036000000576e-06, 8.558016180000000726e-07, 3.275488514999999759e-06, 2.738386107999999909e-06, 2.411744689999999406e-06, -5.371024069999998493e-07, -8.637438250000003529e-07, -3.266414180000005036e-07
5.865129348100831663e+01, 1.919319830933352566e+00, 4.844689905065412461e+01, 4.681150547180508265e-06, 4.560933359999999812e-07, 1.000000000000000000e+00, 3.224981420000000191e-07, 1.000000000000000000e+00, 9.122350290000000413e-07, nan, 2.178621879999999947e-06, 4.000000000000000000e+00, 1.893405243000000014e-06, 4.000000000000000000e+00, 1.335951939999999621e-07, -4.561416930000000601e-07, -1.722528544000000019e-06, -1.437311907000000086e-06, -5.897368870000000222e-07, -1.856123737999999822e-06, -1.570907100999999889e-06, -1.266386850999999906e-06, -9.811702139999999728e-07, 2.852166369999999328e-07
2.010754618749355238e+00, 3.015748166745493108e+01, 4.966540699604539100e+01, 5.880872645918058007e-06, 1.712269959999999980e-06, 2.000000000000000000e+00, 1.685573748000000068e-06, 2.000000000000000000e+00, 1.766917491999999898e-06, nan, 1.237485267000000035e-06, 2.000000000000000000e+00, 1.219009359000000065e-06, 2.000000000000000000e+00, 2.669621199999991170e-08, -5.464753199999991770e-08, 4.747846929999999446e-07, 4.932606009999999147e-07, -8.134374399999982940e-08, 4.480884810000000329e-07, 4.665643890000000030e-07, 5.294322249999998623e-07, 5.479081329999998324e-07, 1.847590799999997015e-08
8.289400292173631613e+01, 6.601735374926850852e+01, 4.902696707769995044e+01, 5.409848566805060406e-06, 1.770171259000000042e-06, 2.000000000000000000e+00, 1.825661844999999921e-06, 2.000000000000000000e+00, 1.682874527000000044e-06, nan, 1.683638744999999901e-06, 4.000000000000000000e+00, 1.677976613000000043e-06, 4.000000000000000000e+00, -5.549058599999987834e-08, 8.729673199999999806e-08, 8.653251400000014090e-08, 9.219464599999999902e-08, 1.427873179999998764e-07, 1.420231000000000192e-07, 1.476852319999998774e-07, -7.642179999998571636e-10, 4.897914000000000960e-09, 5.662131999999858123e-09
4.695476192547065608e-01, 2.900776072104440573e+01, 5.413507940520452166e+01, 1.075743703037307522e-06, 1.712269959999999980e-06, 2.000000000000000000e+00, 1.685573748000000068e-06, 2.000000000000000000e+00, 1.766917491999999898e-06, nan, 1.030496635000000098e-06, 3.000000000000000000e+00, 9.639968970000000759e-07, 3.000000000000000000e+00, 2.669621199999991170e-08, -5.464753199999991770e-08, 6.817733249999998816e-07, 7.482730629999999039e-07, -8.134374399999982940e-08, 6.550771129999999699e-07, 7.215768509999999922e-07, 7.364208569999997993e-07, 8.029205949999998216e-07, 6.649973800000002226e-08
6.778165367962300536e+01, 6.180154289988415428e+01, 5.150329677759651048e+01, 4.744145864318372116e-06, 3.945768561000000181e-06, 2.000000000000000000e+00, 5.844337419000000419e-06, 2.000000000000000000e+00, 3.698871721000000083e-06, nan, 6.349913869999999673e-06, 4.000000000000000000e+00, 7.368201778999999812e-06, 4.000000000000000000e+00, -1.898568858000000238e-06, 2.468968400000000984e-07, -2.404145308999999492e-06, -3.422433217999999631e-06, 2.145465698000000336e-06, -5.055764509999992540e-07, -1.523864359999999393e-06, -2.651042148999999590e-06, -3.669330057999999729e-06, -1.018287909000000139e-06
2.700079731921648474e+01, 4.287687009457661702e+01, 5.091111236407201091e+01, 5.510550139925344415e-06, 2.878430971999999953e-06, 2.000000000000000000e+00, 3.624431895000000161e-06, 2.000000000000000000e+00, 2.909718909000000157e-06, nan, 4.297558235000000377e-06, 1.000000000000000000e+01, 5.066565325999999700e-06, 1.000000000000000000e+01, -7.460009230000002079e-07, -3.128793700000020357e-08, -1.419127263000000424e-06, -2.188134353999999747e-06, 7.147129860000000044e-07, -6.731263400000002160e-07, -1.442133430999999539e-06, -1.387839326000000220e-06, -2.156846416999999543e-06, -7.690070909999993228e-07
7.351940221225949301e+01, 1.354740642224502345e+01, 4.827841532057048113e+01, 6.111258194423698597e-06, 2.594916450999999989e-06, 2.000000000000000000e+00, 3.114257084000000158e-06, 2.000000000000000000e+00, 2.858047144999999807e-06, nan, 2.931319124000000124e-06, 4.000000000000000000e+00, 2.849097253999999954e-06, 4.000000000000000000e+00, -5.193406330000001690e-07, -2.631306939999998186e-07, -3.364026730000001354e-07, -2.541808029999999651e-07, 2.562099390000003504e-07, 1.829379600000000336e-07, 2.651598300000002039e-07, -7.327197900000031683e-08, 8.949890999999853491e-09, 8.222187000000017032e-08
9.621885451174382808e+01, 2.982823259560307605e+01, 5.120579784854029270e+01, 5.142326290306510047e-06, 1.279711754999999976e-06, 3.000000000000000000e+00, 1.095931598999999918e-06, 3.000000000000000000e+00, 9.122350290000000413e-07, nan, 8.406782619999999765e-07, 4.000000000000000000e+00, 6.787515300000000044e-07, 4.000000000000000000e+00, 1.837801560000000582e-07, 3.674767259999999348e-07, 4.390334929999999996e-07, 6.009602249999999718e-07, 1.836965699999998766e-07, 2.552533369999999414e-07, 4.171800689999999135e-07, 7.155676700000006481e-08, 2.334834990000000370e-07, 1.619267319999999722e-07
2.487531435199580443e+01, 5.699649107012648841e+01, 4.849214633132180552e+01, 4.782138807801746522e-06, 5.275311211999999718e-06, 4.000000000000000000e+00, 6.794492498999999915e-06, 4.000000000000000000e+00, 3.688944124999999820e-06, nan, 2.566865662000000101e-06, 8.000000000000000000e+00, 3.121558512000000169e-06, 8.000000000000000000e+00, -1.519181287000000197e-06, 1.586367086999999899e-06, 2.708445549999999617e-06, 2.153752699999999550e-06, 3.105548374000000096e-06, 4.227626836999999814e-06, 3.672933986999999747e-06, 1.122078462999999718e-06, 5.673856129999996509e-07, -5.546928500000000673e-07
5.761573344178368927e+01, 5.908727612481732194e+01, 5.007117529206321649e+01, 5.945609968682070776e-06, 9.254016019999999920e-06, 5.000000000000000000e+00, 1.376523307900000018e-05, 5.000000000000000000e+00, 4.784587994999999653e-06, nan, 7.442838375000000102e-06, 9.000000000000000000e+00, 9.739937099000000551e-06, 8.000000000000000000e+00, -4.511217059000000262e-06, 4.469428025000000267e-06, 1.811177644999999818e-06, -4.859210790000006313e-07, 8.980645083999999682e-06, 6.322394704000000080e-06, 4.025295979999999631e-06, -2.658250380000000449e-06, -4.955349104000000898e-06, -2.297098724000000449e-06
5.920419312718389904e+01, 5.743252488495787844e+01, 4.857820494551816637e+01, 4.882322045431138989e-06, 1.057062633799999968e-05, 7.000000000000000000e+00, 1.210378502700000006e-05, 6.000000000000000000e+00, 5.299463354999999989e-06, nan, 9.269915240999999665e-06, 6.000000000000000000e+00, 1.347040533199999925e-05, 6.000000000000000000e+00, -1.533158689000000378e-06, 5.271162982999999690e-06, 1.300711097000000014e-06, -2.899778993999999570e-06, 6.804321672000000068e-06, 2.833869786000000392e-06, -1.366620304999999192e-06, -3.970451885999999676e-06, -8.170941976999999260e-06, -4.200490090999999584e-06
5.722519057908733942e+01, 6.532008198571335811e+01, 5.151255082974454069e+01, 4.730918675157863196e-06, 6.860684843999999885e-06, 4.000000000000000000e+00, 5.688902313000000099e-06, 3.000000000000000000e+00, 3.806017674000000017e-06, nan, 4.619926993000000419e-06, 3.000000000000000000e+00, 2.859500289999999890e-06, 2.000000000000000000e+00, 1.171782530999999786e-06, 3.054667169999999868e-06, 2.240757850999999466e-06, 4.001184553999999571e-06, 1.882884639000000082e-06, 1.068975319999999680e-06, 2.829402023000000209e-06, -8.139093190000004020e-07, 9.465173840000001269e-07, 1.760426703000000529e-06
