xis_x,xis_y,xis_z,local_bandwidth_mbe_silverman,eigen_value_1_sambe_silverman,eigen_value_2_sambe_silverman,eigen_value_3_sambe_silverman,eigen_vector_1_x_sambe_silverman,eigen_vector_2_x_sambe_silverman,eigen_vector_3_x_sambe_silverman,eigen_vector_1_y_sambe_silverman,eigen_vector_2_y_sambe_silverman,eigen_vector_3_y_sambe_silverman,eigen_vector_1_z_sambe_silverman,eigen_vector_2_z_sambe_silverman,eigen_vector_3_z_sambe_silverman,local_bandwidth_sambe_silverman,scaling_factor_sambe_silverman
27.014309260761891, 26.041252869805707, 21.564854687479269, 0.257567396813007, 0.851112302726714, 1.160065221786517, 1.065403591298409, 0.929516629896017, -0.368567096258810, 0.012535162627596, -0.238598173629705, -0.575125242468984, 0.782497199365954, 0.281193432155377, 0.730335026566809, 0.622527913175255, 0.257567396813007, 2.837920338444070
24.597675836283095, 22.605724351216324, 27.357825740410068, 0.235861220865000, 1.072329440991762, 0.844349644634677, 0.892133479406299, 0.468792263384309, 0.871057007975348, 0.146606625525764, 0.710684641010804, -0.273380463026017, -0.648220998940196, 0.524558056674723, -0.408072066297996, 0.747205483039922, 0.235861220865000, 3.641062527225872
25.898875542894221, 29.210852970493896, 21.986319121994192, 0.310235425810454, 1.533308787978075, 1.277814243355822, 0.938183048059240, 0.746291287446674, -0.642073967651677, 0.175471747997277, -0.384052357251840, -0.630681128275424, -0.674347908224340, -0.543647957018594, -0.435869630166260, 0.717261851995655, 0.310235425810454, 2.108881812764596
22.159109178992182, 27.167636936605838, 22.376816320168714, 0.268932284760526, 1.221317291632902, 1.088547996058036, 0.900665446487206, 0.703075528421740, 0.683654293220623, 0.195707967889660, 0.683866117853108, -0.725479580319382, 0.077501686382512, -0.194966495036993, -0.079348509126662, 0.977594946750630, 0.268932284760526, 2.605947350573280
24.912160948095551, 22.388063534975185, 26.170082183988082, 0.225257414761418, 1.050106786081307, 0.832381266823233, 0.804993344086537, -0.113007456009239, -0.785175019360693, 0.608875606226965, 0.980151561184588, 0.012366489417099, 0.197863556641718, 0.162887175657672, -0.619150433183593, -0.768193015520732, 0.225257414761418, 4.224374924840820
26.431377606894898, 21.384376368291811, 24.945605132214865, 0.250969106139169, 0.861316238229726, 0.998770635269276, 1.131209795419007, 0.509932733063916, 0.792046304138542, 0.335605810215558, 0.860125025786515, -0.463854200809451, -0.212189114723571, 0.012391439210687, -0.396865131363164, 0.917793288133219, 0.250969106139169, 2.810643041420929
25.892294755024206, 18.800294122706493, 29.373552879277074, 0.600634991093972, 3.035518545187142, 2.688974826409821, 1.634267056858333, 0.758362000265341, -0.648024352525714, -0.070367002829311, -0.384748531368886, -0.357870671266534, -0.850821456156770, -0.526170736703436, -0.672304262355126, 0.520721936023530, 0.600634991093972, 1.782386991197156
26.918376214241047, 27.551581343098235, 28.279369702378190, 0.274390728651071, 0.971642950614832, 1.162092759925902, 1.126345335850412, 0.696304488274498, 0.710854027714845, 0.099230090649824, 0.512264502149089, -0.395351483866595, -0.762418706513965, 0.502737644747969, -0.581707620275052, 0.639430297270313, 0.274390728651071, 2.389400766929923
23.951587803491005, 20.077427637146229, 25.445648788189590, 0.298402793091376, 0.915404309616241, 1.315071872351123, 1.358804497723342, -0.514694514308072, 0.653343116045897, 0.555186752054312, 0.841908430660807, 0.262701102004043, 0.471357958867906, -0.162110306037078, -0.710021762850478, 0.685265893617409, 0.298402793091376, 2.327804543065774
24.886847042507519, 23.842792241296134, 22.811269896067230, 0.218969787347587, 1.012386726409985, 0.852448101471604, 0.748943343604981, 0.518745675252533, 0.851746376354886, 0.073695554636044, 0.756495975272009, -0.497467587160713, 0.424546627735695, -0.398267201516829, 0.164481336603333, 0.902401865082921, 0.218969787347587, 4.694556766403449
30.394410420029317, 22.852246909981879, 23.226535662850289, 0.373535450663295, 1.209565999673991, 1.782088502503038, 1.488495076147591, 0.965483769655285, -0.122363798262496, -0.229930840486865, -0.258373458089068, -0.561539438176698, -0.786076723690057, 0.032927901350036, -0.818352344804469, 0.573772771282944, 0.373535450663295, 1.636873098333945
24.161145545582325, 22.258141961421799, 25.409958912480377, 0.225730957641366, 0.725946557528161, 0.983052925412219, 0.992207687875667, 0.936731048621564, -0.283956803485335, -0.204703386153564, -0.178172609616637, 0.116598845502563, -0.977066645838382, -0.301312900040376, -0.951721200237685, -0.058628434120299, 0.225730957641366, 3.945207676208414
24.289952056186472, 21.349790528521318, 24.849883466669947, 0.244670040053097, 0.853942708540804, 1.008052689187331, 1.047468997423493, 0.749462124445844, 0.654592776581748, -0.099069777773643, 0.436679607599559, -0.376297051800730, 0.817136126427399, -0.497611740544590, 0.655674328956896, 0.567867704680507, 0.244670040053097, 3.354574494976928
26.757110773773974, 24.871494250077198, 24.125212077381818, 0.212821838709548, 0.739099486109004, 0.919410540636275, 0.873266821399507, -0.271507496262880, -0.859717439492543, -0.432631024899334, -0.890454248291538, 0.053817688481496, 0.451879284882656, 0.365205300033575, -0.507926747315885, 0.780150952180725, 0.212821838709548, 5.409930932863080
25.051339574286160, 24.975077654270816, 25.025712321775924, 0.202508068789483, 1.008649233491151, 0.687951163476463, 0.736783666450965, 0.298308869625365, 0.906968584727699, -0.297354678153666, 0.119234331025509, -0.344509621752169, -0.931180054997462, 0.946992604304667, -0.242324383497020, 0.210912068301112, 0.202508068789483, 6.781222566923834
27.229623586637704, 25.068427759456434, 24.844276696532269, 0.216074346374704, 0.904035219460058, 0.813839176875527, 0.844104950216440, -0.527352401063078, 0.818554688372100, 0.227744741403751, 0.690947081275313, 0.569150971421584, -0.445712129750799, 0.494460894277932, 0.077687797458299, 0.865721104141481, 0.216074346374704, 5.204375429157936
25.133928582938804, 24.524784025108357, 23.295860144702221, 0.210505014110963, 0.913464802367834, 0.812159443429473, 0.774042816098063, 0.276731735446224, -0.908210799161002, -0.313962881379719, -0.562447432492865, 0.111827156567522, -0.819235968897977, -0.779148530306710, -0.403296207943191, 0.479874709043452, 0.210505014110963, 4.768918115520250
28.561543679451116, 24.421814018449723, 25.689449625552303, 0.243957323234719, 0.810479243488433, 1.016937992954544, 1.084466084142150, 0.880482456786847, -0.394677988435700, 0.262640302952435, 0.468307719431293, 0.637913500614017, -0.611354435377246, -0.073746343717221, -0.661283336534893, -0.746502394912181, 0.243957323234719, 3.178644442079839
24.182602913542077, 27.097638690650527, 25.663515544876009, 0.216567758613450, 0.816963196568296, 0.869355653622075, 0.880424655070940, 0.800078295053228, 0.457427423468310, -0.388117088059600, 0.007851650977589, -0.654903783037234, -0.755671480565760, 0.599844207575305, -0.601548989877519, 0.527565862632990, 0.216567758613450, 4.883646552482602
21.246338707677292, 25.480677673463337, 25.217388811478848, 0.246343943938603, 0.896689250525779, 0.983610346192321, 1.043449377744567, 0.970057395305613, -0.231186419155696, 0.074441180880327, -0.118247747110165, -0.181836525495282, 0.976193089659609, 0.212146459117896, 0.955765827801858, 0.203729139521003, 0.246343943938603, 3.055783416194330
25.195726319151401, 27.099101827691189, 26.357542968337828, 0.218945343203158, 1.009728466639273, 0.753462115925725, 0.849281926825646, -0.624941782261440, 0.682013191725536, 0.379875999631778, 0.422481311002231, -0.113724458616587, 0.899208701785186, -0.656473389131449, -0.722443599061347, 0.217066661506453, 0.218945343203158, 4.588595338625733
22.792359840147693, 24.102811913706187, 23.210961195868482, 0.227056488314570, 0.840656538056474, 0.896718619754230, 0.955955625401623, 0.482712124492374, -0.864556470904991, -0.139753760179704, -0.767347056808800, -0.340615686881583, -0.543285788749402, -0.422098921196124, -0.369490273845598, 0.827834185243985, 0.227056488314570, 3.593308173492107
26.173752025716158, 27.834018615650017, 26.116912004676983, 0.232903406414363, 0.776448892022460, 0.903907723557782, 1.108157054183720, 0.911437027381062, -0.408311540634438, 0.050638235588373, -0.406595810153640, -0.912688825813870, -0.040975046064697, -0.062947535966682, -0.016756879758205, 0.997876151983047, 0.232903406414363, 3.650649829729681
24.861244992498580, 27.815583296843069, 26.574440109215438, 0.231885064215263, 0.828752343999406, 0.945118188381315, 0.979982238346472, 0.175966792189157, -0.957317439648527, 0.229301129067100, -0.781717560004368, -0.277465644090946, -0.558507361392859, -0.598292022700850, 0.080969970322249, 0.797176592405058, 0.231885064215263, 3.871008890223607
25.174885517522597, 28.140659248897641, 25.327451517466812, 0.230409889292677, 1.002235352693826, 0.857356429034996, 0.876360883918568, 0.774854451519574, 0.574251464072690, -0.264264706252408, 0.616086601744822, -0.779635366405620, 0.112276420499106, 0.141555212234718, 0.249807829060556, 0.957892567269021, 0.230409889292677, 3.879655156773640
22.053494445606830, 26.209731156216289, 24.809675726820757, 0.231037184446523, 1.040799052763751, 0.803314483347417, 0.908037805272925, -0.646170028885052, 0.600360662691398, 0.471202046327727, -0.179940249301073, 0.480158040715055, -0.858527671434153, 0.741677693106757, 0.639543063936609, 0.202234687722989, 0.231037184446523, 3.740624533811784
22.869821127082712, 28.596764884015865, 23.744271741167864, 0.266046796442902, 0.900865673554653, 1.210102624225170, 1.063414616716527, -0.379171706183879, 0.738108663337204, -0.558054135668013, 0.646330927738401, 0.642844577017011, 0.411104830485655, -0.662182111717332, 0.204808327238878, 0.720810932225079, 0.266046796442902, 2.819929230425988
24.078132331501131, 24.097837839724534, 20.907931760478014, 0.263978809324988, 1.113613174012301, 1.038227846209784, 0.979469529026058, 0.554238530818205, -0.829799459784457, -0.065211252847200, -0.120679982898027, -0.002592268634991, -0.992688078840003, -0.823562986470501, -0.558055675255388, 0.101576919775324, 0.263978809324988, 2.606805392771570
23.857534327280284, 26.732345185528320, 20.956867267246526, 0.273605729735587, 1.003582740599924, 1.095854055983441, 1.146516809267429, 0.165599974363602, -0.948373307832475, -0.270489773340258, 0.073196960835045, 0.285339953333235, -0.955627184605116, -0.983472853420615, -0.138452807926301, -0.116670332827311, 0.273605729735587, 2.533700696425246
