x, y, z,mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (silverman),num used patterns (sambe (silverman))
0.006822641074899, 0.001354237572837, 0.001462964583399, 0.000000000000000, 0.000000000000000, 0.000000000852822, 1468.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 4.763222306370388, 0.000000000000000, 0.000000000000000, 0.000000000194992, 1665.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 9.524981648157377, 0.000000000000000, 0.000000000000000, 0.000000000487232, 1840.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 14.286740989944366, 0.000000000000000, 0.000000000000000, 0.000000005369434, 2004.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 19.048500331731358, 0.000000000000000, 0.000000000000000, 0.000000089877420, 2179.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 23.810259673518349, 0.000000000000000, 0.000000000000000, 0.000000014207232, 2354.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 28.572019015305337, 0.000000000000000, 0.000000000000000, 0.000000026440366, 2490.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 33.333778357092321, 0.000000000000000, 0.000000000000000, 0.000000003565248, 2617.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 38.095537698879312, 0.000000000000000, 0.000000000000000, 0.000000008096701, 2727.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 42.857297040666303, 0.000000000000000, 0.000000000000000, 0.000000111828995, 2788.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 47.619056382453294, 0.000000000000000, 0.000000000000000, 0.000000095216703, 2834.000000000000000, 0.000000190002291, 1.000000000000000
0.006822641074899, 0.001354237572837, 52.380815724240279, 0.000000000000000, 0.000000000000000, 0.000000011823351, 2817.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 57.142575066027270, 0.000000000000000, 0.000000000000000, 0.000000002199747, 2760.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 61.904334407814261, 0.000000237149795, 1.000000000000000, 0.000000184528171, 2690.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 66.666093749601245, 0.000000000000000, 0.000000000000000, 0.000000005124507, 2575.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 71.427853091388243, 0.000000000000000, 0.000000000000000, 0.000000148114988, 2466.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 76.189612433175228, 0.000000000000000, 0.000000000000000, 0.000000001321673, 2328.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 80.951371774962212, 0.000000000000000, 0.000000000000000, 0.000000000306409, 2137.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 85.713131116749210, 0.000000000000000, 0.000000000000000, 0.000000006987082, 1935.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 90.474890458536194, 0.000000226192796, 1.000000000000000, 0.000000261696656, 1739.000000000000000, 0.000000199243791, 1.000000000000000
0.006822641074899, 0.001354237572837, 95.236649800323192, 0.000000000000000, 0.000000000000000, 0.000000086460177, 1576.000000000000000, 0.000000000000000, 0.000000000000000
0.006822641074899, 0.001354237572837, 99.998409142110177, 0.000000000000000, 0.000000000000000, 0.000000099788420, 1391.000000000000000, 0.000000194144351, 1.000000000000000
4.768397810696999, 0.001354237572837, 0.001462964583399, 0.000000000000000, 0.000000000000000, 0.000000167786835, 1669.000000000000000, 0.000000160926367, 1.000000000000000
4.768397810696999, 0.001354237572837, 4.763222306370388, 0.000000000000000, 0.000000000000000, 0.000000046210023, 1878.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 9.524981648157377, 0.000000000000000, 0.000000000000000, 0.000000024909156, 2068.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 14.286740989944366, 0.000000532028707, 2.000000000000000, 0.000000713094594, 2278.000000000000000, 0.000000416620641, 2.000000000000000
4.768397810696999, 0.001354237572837, 19.048500331731358, 0.000000000000000, 0.000000000000000, 0.000000069861291, 2485.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 23.810259673518349, 0.000000000000000, 0.000000000000000, 0.000000067590712, 2671.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 28.572019015305337, 0.000000000000000, 0.000000000000000, 0.000000086466122, 2822.000000000000000, 0.000000185849253, 1.000000000000000
4.768397810696999, 0.001354237572837, 33.333778357092321, 0.000000000000000, 0.000000000000000, 0.000000163488941, 2993.000000000000000, 0.000000145134288, 1.000000000000000
4.768397810696999, 0.001354237572837, 38.095537698879312, 0.000000000000000, 0.000000000000000, 0.000000084126104, 3138.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 42.857297040666303, 0.000000000000000, 0.000000000000000, 0.000000096248850, 3222.000000000000000, 0.000000000000000, 0.000000000000000
4.768397810696999, 0.001354237572837, 47.619056382453294, 0.000000000000000, 0.000000000000000, 0.000000134016446, 3283.000000000000000, 0.000000000000000, 0.000000000000000
