# xi_x xi_y xi_z eigen_value_1 eigen_value_2 eigen_value_3 eigen_vector_1_x eigen_vector_2_x eigen_vector_3_x eigen_vector_1_y eigen_vector_2_y eigen_vector_3_y eigen_vector_1_z eigen_vector_2_z eigen_vector_3_z local_bandwidth scaling_factor
28.944540961451672 25.894778719595660 27.188524664621543 5.512605014384111 10.455864798268584 13.717150603547310 0.879077281240169 -0.449235909456172 -0.159405869598576 -0.125826013002082 0.103863238987519 -0.986600345651177 -0.459772713478510 -0.887355354546366 -0.034778250365712 0.979737413711960 3.865918186773606
30.010789523731439 29.175986617898211 22.814740227689470 5.102250656560306 17.324154137473695 12.208464102827721 0.817249928263335 -0.428776327126845 -0.385036902191450 -0.541710993396847 -0.343648439727965 -0.767108173275149 -0.196600494370121 -0.835497822359909 0.513119512828420 1.086778569279371 4.044420063308618
27.124462286222421 24.661554993361751 24.769195630830129 17.578060582305284 5.307725127601740 9.013440565048993 0.141919078557845 -0.914819457493703 0.378106248734690 -0.958637202164394 -0.031812301055791 0.282847471489419 0.246725940605593 0.402608168934092 0.881494737669955 1.000090816162151 5.917726207512218
25.918126161793779 25.322091216837553 28.251854419446225 5.180666998539443 9.355022525955475 15.160973521314578 0.296806370359552 0.953662729917674 0.049329261903644 -0.127616912456869 0.090805636414502 -0.987657967137578 0.946371968186381 -0.286847928284879 -0.148655184469660 0.956097055391444 3.582718836463930
26.701732086870479 25.272073608041371 25.992508361131584 13.696327398983163 6.486224423052115 8.900151712740199 0.186421154852869 -0.872072387723664 0.452478622250013 -0.795210040734667 0.136529455924296 0.590762810931583 0.576964595220618 0.469946229088992 0.668028740120472 0.979747015167152 4.548797542757860
25.746118478355381 28.340862371340290 24.541252176073836 23.338154251421802 4.539704968463607 8.151404824797043 -0.349737217541550 0.934361650313035 0.068206928464761 0.314221741142928 0.185579143801106 -0.931034413316261 0.882580634310204 0.304185285328450 0.358500678005284 1.009001112165232 5.922193892052951
25.700040662451038 23.090183867628404 19.291341225930331 2.711447172512335 13.981981907186801 10.809681034492975 -0.742979849210947 -0.553407480879708 0.376458634876204 0.540554310675218 -0.827815019544964 -0.150077748604552 -0.394692260979258 -0.091991594845112 -0.914196677745513 0.787004169614531 4.953405057287307
26.461535610762581 26.932938102861382 23.340468563848678 5.541849974104678 7.483083764293530 10.030334631081805 0.780303454649887 -0.613205093626913 0.122906597916710 -0.625273210393573 -0.768904229547074 0.133490442162485 -0.012646383892856 0.181013256240061 0.983399344132283 0.790920884944493 5.039918634328373
30.075325631480766 21.747939487454822 25.102319155235634 6.748860212104209 12.628996520207581 11.045154990991033 -0.249348797179393 0.902793626643373 0.350412392813517 0.866236370633791 0.046151656824663 0.497498316342412 -0.432966196759500 -0.427590566154637 0.793540534691940 1.038420235951400 3.474985335895169
24.581444187052110 28.427398517804232 28.285586092832510 12.144640661954401 8.612266794839622 7.228682515528413 0.157906026345056 0.891988133084179 0.423583353403928 0.011721420411082 0.427241680825068 -0.904061477151481 0.987384573075487 -0.147721753993015 -0.057008668198493 0.965242741028496 3.833475864178719
25.346472976796903 25.845597100373055 23.014850718843594 5.406086043692293 8.257577185945447 9.106301760483840 0.673602708729992 -0.727119937639729 0.132499007839357 -0.664270614663617 -0.517002894297844 0.539863462166197 0.324043116399713 0.451668687839271 0.831258957930387 0.784889748671051 5.258559217696027
20.570804447459796 24.222044783908665 25.349606923128515 21.822651042448310 9.697410695950014 4.170587630049083 0.519611255293344 -0.853001052933172 0.048921846524592 -0.496878966602261 -0.255104408861825 0.829477566379904 0.695065058768418 0.455314116049744 0.556393403811634 1.016333626763141 4.836138115578827
27.751013594191676 27.688603076657863 24.133910906767170 20.172703728343826 5.923238528536934 7.464862198903364 0.685020929515202 0.719705236936916 0.113007513253347 0.557745630377638 -0.617886364688011 0.554198747857919 -0.468685542683769 0.316608294676895 0.824677542934818 1.019916195767760 5.491626664250460
24.324030499928387 22.655364292101019 21.824743363198785 13.447452042780238 4.245119424052087 7.281448853291733 0.843916576168325 0.458710797844692 0.278189173781113 0.154735831071088 -0.704641015156684 0.692486723585152 -0.513674639291324 0.541355191810003 0.665637229464581 0.790736924192907 4.265829824620592
21.184663865780948 29.362066392572302 23.860383076722226 20.724122704372544 9.763912720767467 4.875913423678758 0.930223429214571 0.365369794990263 -0.034486006568713 0.357345463970887 -0.923165295925834 -0.141668824296659 0.083597793749088 -0.119460241532235 0.989313226219757 1.054795145211908 4.243730928380746
24.020436082401641 22.198664413032041 26.738521287490652 16.007458150665901 7.561944732912471 6.610059756824192 0.882902110822266 0.461843494754460 0.084761129408327 0.019997577560315 0.143365662621180 -0.989467727453963 0.469131068676236 -0.875298162419057 -0.117342095040593 0.983640795506707 3.625571993039253
21.391214704119825 24.524298271889212 22.997675897592966 15.005361883522937 3.959918472073078 7.386221918243188 0.950729976445911 -0.226031869753115 -0.212184131694782 -0.063397235521511 0.528209001773926 -0.846744377585835 -0.303468783263432 -0.818477149528870 -0.487854336132937 0.805195123245697 4.560745360259134
