# xi_x xi_y xi_z eigen_value_1 eigen_value_2 eigen_value_3 eigen_vector_1_x eigen_vector_2_x eigen_vector_3_x eigen_vector_1_y eigen_vector_2_y eigen_vector_3_y eigen_vector_1_z eigen_vector_2_z eigen_vector_3_z local_bandwidth scaling_factor
59.662112625063969 52.191751295710233 55.360768717818459 8.335932999972989 1.270621680834209 2.180093744467491 0.471585027297160 0.817760040747541 -0.329963752230024 0.644587190057697 -0.575019778056545 -0.503844826566001 0.601759849477064 -0.024915268418815 0.798288364538128 0.917769540029065 0.352555923880775
62.273877541625559 60.229036386541480 44.647228602408660 6.468858248765634 2.182922217032133 3.847741892036555 0.958843898534763 0.210120953116101 -0.190964822164289 0.242852981524801 -0.258450798652544 0.935000328363781 -0.147108149356763 0.942895736408563 0.298842471304506 1.220700250366995 0.370453341434598
55.203848579031522 49.170982427743425 49.434647065128857 1.606289847127208 4.041960898712133 2.710567551264184 0.952243766388758 0.247213086037840 0.179213558263318 0.231840903435724 -0.203442407722658 -0.951241810600288 0.198699785777086 -0.947363117728179 0.251040869781168 0.838321318280565 0.374606711600257
52.248940615894753 50.788959131884134 57.965384045457675 1.560200450442361 4.171032713139437 5.281423680712079 0.439291522213602 0.881156606846432 -0.174888515123604 0.582567100487181 -0.427619443396935 -0.691199815580743 0.683841013643679 -0.201753923976159 0.701182445743622 1.047876479449829 0.397597801971125
54.168375291754252 50.666441512179354 52.431139050218356 3.411763714113402 1.686175746469095 1.938499167195049 -0.302691260320717 0.861957872309843 -0.406702135829829 0.379418805766417 0.500427282662081 0.778211992067863 -0.874310797575006 -0.081247529996513 0.478517991420619 0.720058130983649 0.394862359603009
51.827609559632492 58.183408110648323 48.876301910768760 1.220407551142745 4.320050390916322 3.299002148595086 -0.536724290743924 -0.808563642877139 -0.241146990739429 -0.250996446496041 0.425865096839888 -0.869275389701050 -0.805560562324021 0.406034179239634 0.431518743182037 0.835046237600596 0.502214146793601
51.714742422204964 45.321924973153941 36.016698887867150 2.230185421141188 5.323716108143146 4.576315590882760 -0.259378655656466 0.882463701751057 0.392403527101460 0.364784712801528 -0.286692134786139 0.885855368081084 -0.894234212215207 -0.372914782414948 0.247547447492922 1.220700250366995 0.438387390530163
53.580016487275287 54.734712056393732 45.934994769321101 4.840739731163437 1.612380034057442 1.730463887548417 -0.414159378058788 0.909985263923812 -0.019970703729917 0.653956625226080 0.282229289351507 -0.701916918555935 0.633097734863167 0.303765448452674 0.711978799148874 0.767536409602129 0.393883726977534
62.431958075596690 42.034111131610381 50.250629721239925 2.311594692427401 4.379299050776272 5.367295862498539 0.403915096585330 -0.901704071495884 -0.154215311166594 -0.706359088773175 -0.414540989785277 0.573770516404749 0.581299778477503 0.122823186880932 0.804366230212592 1.220700250366995 0.358869345789218
48.974751829401868 58.395377513791736 58.048009433424291 2.193957598925149 4.572992336204024 5.415556906308340 0.557632648930220 -0.824940808061338 0.092295677266990 -0.147250702658517 -0.207730491122527 -0.967039437471175 -0.816922921341811 -0.525662159807133 0.237310417666947 1.220700250366995 0.387723201069327
50.848682002815565 52.071281423891001 45.137397197913984 1.010463337816216 4.515680864480419 3.673198326876007 -0.435398466019136 0.788338331270859 0.434684772262913 0.710278186360341 0.004155050548380 0.703908824732014 -0.553112171054704 -0.615227934187011 0.561748622808400 0.824798415474358 0.441383649606232
39.150730925271901 48.094406677839608 50.856358572209281 1.335322596694367 6.019786655269420 4.241870469424379 -0.338342243499633 -0.823607120238097 -0.455187695084945 -0.558327172781046 0.565072367774152 -0.607424058885090 -0.757492768544994 -0.048626440042663 0.651030087577232 1.045105158841609 0.621571074072923
56.738579581229587 56.585705658688724 47.878523649789798 7.417908151203934 2.708512764431558 1.645878252542255 0.830035749465557 -0.481050459105920 0.282189848157467 0.281040611717554 -0.076262793087617 -0.956660943571911 -0.481722772115429 -0.873369590828796 -0.071893870677321 1.034479223920678 0.317646532470664
48.344219643140306 44.256838882938268 42.222241437451217 8.497672720758166 2.650389288452955 1.426073080405124 -0.615905082759513 -0.659573244725166 0.430841112097852 0.332668392623303 0.277991564410020 0.901139517869624 0.714137710515574 -0.698343629568987 -0.048202753655658 1.024477067385798 0.468683301020171
40.654373273960410 60.684836885945074 47.208520035728966 10.625584481671362 2.419622443803223 2.113349835704548 0.735597252823891 0.663217166728921 0.137984315753664 0.526958597714579 -0.432219223234042 -0.731779460877146 0.425689226939829 -0.611006982630333 0.667427261388346 1.220700250366995 0.379904191617746
47.600568231442317 43.138157213628489 54.258490061318554 1.758804539893487 3.378932521981793 4.837396063265338 0.124270489961915 0.986273965666163 -0.108722168731897 0.990991287917519 -0.117851989784991 0.063617417232206 -0.049931078460253 0.115648489626366 0.992034431988596 0.987312584019465 0.311624316520771
41.160317433834763 48.834773496368392 45.095327649426437 0.736149582232331 4.338588771039940 5.609826253675084 0.390017411049431 0.864920070768771 0.315910889745263 0.419517282912741 0.138499206530198 -0.897119400708745 0.819689983113012 -0.482422264175121 0.308831816062302 0.843347212936708 0.526133352330611
