# xi_x xi_y xi_z eigen_value_1 eigen_value_2 eigen_value_3 eigen_vector_1_x eigen_vector_2_x eigen_vector_3_x eigen_vector_1_y eigen_vector_2_y eigen_vector_3_y eigen_vector_1_z eigen_vector_2_z eigen_vector_3_z local_bandwidth scaling_factor
27.528104691935329 11.163922174421966 10.475869799309928 14.328224437202671 6.855186819597330 11.518277593904156 0.999232256265244 -0.031174343607389 0.023728850366558 -0.024264408793387 -0.967966486108392 -0.249904222126957 -0.030759331998232 -0.249136593200638 0.967979762920384 0.896024147437296 7.276977784378162
28.481786398402917 8.837814191916198 12.220913249566523 22.099202822870645 8.224859397012162 15.301698895726370 0.952901033816703 0.281855796064306 0.111968432944357 0.280536558113093 -0.959443652068178 0.027696896362890 -0.115233932993358 -0.005018837617814 0.993325702856746 1.209302332993607 10.202610775393769
25.900176835051180 9.877251407044689 9.820004930985428 14.412340972275441 9.133520428245362 8.360788913810053 0.759828546165654 0.646350243155294 -0.069942430647505 0.606858070340593 -0.666554956648026 0.432929292414410 -0.233203479592998 0.371397163345442 0.898710344974774 0.887823508783737 11.667062872915585
24.821197003876744 11.729432401640329 10.171297639694917 13.510232660697509 7.114003536681276 11.361689247605366 -0.989945415456358 0.102103058699753 -0.097893001900514 0.125833550155906 0.951782120378235 -0.279779757994518 -0.064606439865545 0.289284912728723 0.955060336939732 0.885509545802475 9.349303352116580
25.522075450293986 10.527845314468969 10.144696795331345 14.421924743233289 9.139593943158138 8.366348585630959 0.759828546165654 0.646350243155294 -0.069942430647505 0.606858070340593 -0.666554956648026 0.432929292414410 -0.233203479592998 0.371397163345442 0.898710344974774 0.888413884571789 11.674821116946859
24.667348654748533 9.756024333028105 11.776769464175697 17.217559979039173 10.075969660362579 6.950310768631121 0.331544814720238 -0.921185326597330 -0.203704761588658 -0.883266267293530 -0.227200090952488 -0.410147314671858 -0.331539947658616 -0.315907759849217 0.888978936968459 0.915252386161641 13.075695418854030
24.626135403301802 6.963966346480627 8.984303269928880 24.596148600603012 15.956652097280692 5.635979197977144 0.794126726347110 -0.535404367361123 0.287584606527987 0.409329915571687 0.820958323638267 0.398091008523330 0.449234641049972 0.198417726677034 -0.871101970506909 1.120416249189214 17.768103824242331
25.307237190880720 9.117412077226520 11.027993678149631 13.183937685630873 9.796579901074631 9.097272461264255 0.588534628758088 0.755979405447530 0.286569588916511 0.698405729451884 -0.653953323912155 0.290816930753740 -0.407254745609380 -0.028986008408243 0.912854524825942 0.907396123442764 12.935468102599394
28.539509247975214 10.054416354346856 8.270457991951417 14.756165558962918 7.435470029998856 9.831075315215200 0.886203917155726 0.393291214670902 -0.244876780607174 0.232266099699412 -0.834486605107677 -0.499684465264118 0.400867903614483 -0.385945755720349 0.830873514738061 0.881889760314018 7.066941912191383
23.625632299948332 11.747371903657065 11.822791947443358 17.441919077630416 6.565887487276551 10.377189881666881 -0.668813730303936 -0.739353583925392 0.077746203081645 -0.158144063800068 0.039307205423517 -0.986633365889576 -0.726414929115401 0.672169042383292 0.143213579034232 0.910840778389816 9.905115104540238
24.309894851393832 8.944238872320259 10.449713558938260 21.857502559288740 8.798838884863754 5.981984588536985 0.823625633942803 0.538982466249471 -0.176461656424147 0.248020514304239 -0.622126468304517 -0.742593079633260 0.510026116582844 -0.567852585193187 0.646078015330066 0.901039246166268 15.165827982919900
20.038407063552146 10.185931306481793 9.586260396625450 18.714647922925820 6.005512266443351 10.450329472271575 0.928868985963008 0.367347313445592 0.047522186611728 0.307229835166862 -0.835736621476198 0.455141876679013 -0.206911177318667 0.408166939900645 0.889149882681625 0.907278342825626 7.718107492515995
26.460581361455443 9.539388192907104 11.429878671110318 23.361034612794672 5.945742440768668 8.607424682533788 0.872768533591502 0.411280996292363 0.262912587871521 0.206158021655443 0.177644097606406 -0.962258512403356 0.442463509093860 -0.894030489790123 -0.070253302029015 0.912662995624615 10.475715567438041
23.395394498849328 8.311304565675275 8.753053353485013 17.958519449646914 11.021213248466577 5.574411992305687 0.800558234700559 -0.543046942314127 -0.253390077344005 -0.559426044382965 -0.828833038088167 0.008848493632689 0.214823215037745 -0.134669274212106 0.967323716686421 0.888559080539306 10.245656235590893
20.587459618749975 9.393917999284273 12.319875979781889 34.021227035602188 16.996291112974394 5.105630798995295 0.974377199486916 0.224670494479562 0.010594433932152 0.135702174851195 -0.549659100701125 -0.824293511291389 0.179371103750547 -0.804610490813250 0.566063569939429 1.233590900055795 12.276971057098327
23.123851396777628 10.924597063001304 8.510166844186232 16.944860152785107 9.214601789344989 6.712527366998981 0.692988295654066 -0.622633405430596 0.363448572054386 0.718803566663175 0.635566394093892 -0.281738870677773 0.055575665886908 -0.456489869701822 -0.887991184765277 0.873481115547691 11.297309067709149
20.772204304884099 8.935104794181461 9.747007745121875 29.018000004958729 11.736814028498943 7.547909723665644 0.951828931139048 0.306479095794530 0.009604670096635 0.129022687224595 -0.428726694477302 0.894173678668697 -0.278163318983727 0.849861156474123 0.447617227872681 1.177971479499319 11.578805201776811
24.773804995718525 8.595983806440426 9.392546896023152 19.545740096428478 12.680219971306094 4.478724957363363 0.794126726347110 -0.535404367361123 0.287584606527987 0.409329915571687 0.820958323638267 0.398091008523330 0.449234641049972 0.198417726677034 -0.871101970506909 0.890357476777105 14.119720326721524
23.943635543322689 10.079102754128282 10.509375308017198 14.140389942061091 9.489631181145549 8.428373028343179 0.130187464382072 -0.822593041266045 0.553526794815251 0.910966529990629 0.319622237320792 0.260732826178223 0.391396481019693 -0.470300238008370 -0.790965537033486 0.895924609633949 11.635564011038218
24.604943795479564 9.568625624503712 9.245659652991176 18.500263289654082 6.346940520989807 9.213234425465517 0.905260815658921 0.394400863371533 0.157958268553235 0.412330743090525 -0.725980187311056 -0.550396335320485 0.102402216455319 -0.563383285697752 0.819825017586951 0.882750820307044 12.478685770168882
22.655079104448099 9.033000655854726 9.572416822074265 22.763106946968250 8.795404678706605 5.626434409247621 0.981247527330303 0.187733430803978 0.043697243239531 0.146394091016779 -0.873321948990372 0.464626240678493 -0.125387639835581 0.449516331594555 0.884428067966093 0.894733129844291 10.873759452027352
20.547434795336645 9.522199251988681 10.210996430755648 22.510757239750834 9.104851172323842 5.855302344336524 0.951828931139048 0.306479095794530 0.009604670096635 0.129022687224595 -0.428726694477302 0.894173678668697 -0.278163318983727 0.849861156474123 0.447617227872681 0.913813150659175 8.982275586843384
20.739603306067909 8.921034329645117 10.550343950968259 35.074420591854420 11.533535951966988 6.543882586109745 0.973873504769291 0.227090888136773 -0.000353883637393 0.018451349517939 -0.077574770932753 0.996815781684709 -0.226340328729424 0.970779008549311 0.079738147399306 1.189550277323324 12.955801639591805
24.103890791592278 10.153387395186474 10.867039684022860 14.206477435396472 9.533982570322852 8.467764448850041 0.130187464382072 -0.822593041266045 0.553526794815251 0.910966529990629 0.319622237320792 0.260732826178223 0.391396481019693 -0.470300238008370 -0.790965537033486 0.900111864151737 11.689944778625508
26.278801369086601 10.478467542350213 8.531536348646364 16.363776879445449 10.471780453318711 6.106329571020454 0.967940201006001 0.240459973265328 0.072600058772011 0.158345380507829 -0.808517987291123 0.566767504977608 -0.194983352490136 0.537101168760551 0.820672789099138 0.873001016489575 8.563027816577204
22.630379818119373 9.311627860145217 8.964441834468820 22.557684097114080 8.716031634467527 5.575659346179215 0.981247527330303 0.187733430803978 0.043697243239531 0.146394091016779 -0.873321948990372 0.464626240678493 -0.125387639835581 0.449516331594555 0.884428067966093 0.886658721117057 10.775630551589108
23.376894935745256 8.614395519296146 10.066792224596176 31.019973119729741 4.431019002273174 17.856368412263787 0.917332290133470 -0.275444292878356 -0.287457668186513 0.028283008724851 -0.675121900165495 0.737163815806502 0.397116533143553 0.684354339094650 0.611520725459383 1.159932452222916 16.763330785383758
25.801652973908375 8.173088077901117 10.553769086516988 26.382582125244635 12.878009287196193 7.166152168573340 0.475658100307363 0.822690659541301 -0.311334948753733 0.622997557850287 -0.564944785767304 -0.541028124913034 0.620985840840650 -0.063383497361968 0.781254835337098 1.156832984059438 17.723428802608431
26.976504387591199 11.401813053042913 12.254604897392216 17.334698574814063 8.535006679073327 8.288418607101002 0.923807243766792 -0.366650001028077 0.110217753153083 -0.348487683053158 -0.686062484485040 0.638650610382904 0.158544981390911 0.628399589535453 0.761562502193635 0.920415497001161 8.138859283811659
23.640150328375299 11.253961496093414 8.726653364091847 16.744703381112735 9.615670590321699 6.499006510411398 0.839353568776919 -0.470077780115523 0.272969718509420 0.516391108379360 0.846380643612084 -0.130307441481794 0.169781653214317 -0.250333151541014 -0.953156599657872 0.873014209806470 11.122842547930485
33.370371105140386 72.173848898564657 35.968230530268201 9.382446529094812 4.219135687699346 66.527678158528872 0.854571866030602 -0.519208660306931 -0.011370701440835 -0.511693510014431 -0.845540531539056 0.152417063788027 0.088750648437553 0.124433020484652 0.988250851664181 1.187500941050553 3.088988161050894
34.256484516681709 70.633719026524986 49.766390364837129 7.591850323171888 4.730580995631655 28.300263032508692 0.939062924149776 -0.342559630095128 0.028525853472956 -0.328213853507339 -0.918203359380395 -0.221761712629616 -0.102159144735724 -0.198885622033485 0.974683547873472 0.864577987506619 2.249784424256991
33.225685161339797 73.175776728308790 40.105000207208207 40.506519867374301 2.829012333780548 10.081654323347887 -0.246327918599039 0.816913748816744 0.521511729027103 -0.185382399546325 0.488443006270336 -0.852676254837698 0.951291712597724 0.306717062811592 -0.031124281889202 0.902299053658782 2.514713065782892
30.603307811876999 73.348768110575577 44.019893634447016 37.253040318714739 4.525417297830083 6.478017909325594 0.173775491782565 -0.823629502396539 0.539848609554344 0.230549804133437 -0.498929493512685 -0.835413758755032 -0.957417811757104 -0.269636427964039 -0.103185902356050 0.885538559145795 2.205681248847660
30.913858803250740 71.723858206276901 27.295150015142664 8.956844869951059 3.428964550628137 66.113551498008889 0.885615269151258 -0.463640952558560 0.026882376322345 -0.461960704457394 -0.873500651796345 0.153586844646894 0.047727377713146 0.148437456263411 0.987769415903669 1.088903737303630 2.781747701224628
31.670816498880374 69.264469882913659 59.436211856492925 84.451228257679972 10.292360965185479 2.891195576697580 0.042280463155429 0.909772687121636 0.412947963069004 0.132880675857474 0.404525193572513 -0.904821581168786 0.990229815961438 -0.093129079951420 0.103787696999108 1.169103049739491 2.187049006862977
36.321041646360264 72.632768969865907 59.229420264803849 64.730968418829235 7.888985232515251 2.216070665033229 0.042280463155429 0.909772687121636 0.412947963069004 0.132880675857474 0.404525193572513 -0.904821581168786 0.990229815961438 -0.093129079951420 0.103787696999108 0.896105055572852 1.676349807035576
36.396629177932972 68.468500096870557 49.060446582753855 8.651937871514876 4.010503985745984 30.523479762198480 0.964716027169061 0.262014569252405 0.025910469363192 0.263132226286543 -0.962882716369774 -0.060152356610965 -0.009187949315907 -0.064847821982253 0.997852865692897 0.876534011760140 2.512285549831824
34.684478670410911 71.426991686098773 37.319966290486192 58.896372253126977 5.282574391337360 9.826780054885099 -0.034931527219516 0.946081191486939 -0.322040630232841 0.039263686838462 0.323287677087638 0.945485822600810 -0.998618120855997 -0.020382761293123 0.048439567918224 1.248058984024400 3.122186650827602
34.639941135847280 71.092004700416098 38.449899069091657 40.293531359467543 3.400937986430336 9.435150787318312 -0.093652110319505 0.856184447974953 0.508111674023073 -0.005931581188403 0.509865810742645 -0.860233498173810 0.995587313387082 0.083576588118751 0.042671481590403 0.936801562513259 2.320793064504411
33.530350804478232 68.044958210723607 43.764255311556298 10.432801722847589 6.627771995194154 41.370548541090017 0.905502388917289 -0.424256834069847 0.008459456845015 -0.402814920629633 -0.865665555426019 -0.297259627038561 -0.133437488672506 -0.265761706974485 0.954759211384097 1.220693337592341 2.775827366734966
32.733907977904664 68.764864276164914 53.263858966870302 11.048518076013771 3.301281813083560 62.578242968555351 0.897260582468292 0.440958293815074 0.021891328519755 0.436632488397705 -0.893617609388387 0.103921308048984 -0.065387439346470 0.083686028144986 0.994344573811829 1.132200411493430 2.592538585645606
34.195527923872334 73.288507612086619 35.648464482783623 7.490830812648321 2.867727830979437 55.292397700933115 0.885615269151258 -0.463640952558560 0.026882376322345 -0.461960704457394 -0.873500651796345 0.153586844646894 0.047727377713146 0.148437456263411 0.987769415903669 0.910677117426341 2.326444378115141
